,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,input_features
0,0.04640281532171187,0.14312355397814505,0.11378719070076372,0.051800746104804556,0.06917795703801982,0.06300135704796127,0.02872136315313789,0.039013471997114725,0.07700201206125946,latents
1,0.0326012092583157,0.08956536320327924,0.15076321800422035,0.10515166457595905,0.12084160207573157,0.14375670284860678,0.0264541895991167,0.02061193619130761,0.05986060983864488,cell
2,0.02617351243261512,0.03453291337319241,0.09169737191433747,0.12972643023279617,0.04671753533767444,0.06723856226760597,0.0430362847037403,0.027190149412818547,0.13631598120908758,morph
3,0.03881797434065682,0.0814605186037301,0.13989249529758988,0.08892044095246775,0.06378934166661002,0.06419941960581874,0.031488314539203,0.04153317502553135,0.08308333303695549,latents+cell
4,0.060037049799749616,0.06031541476856544,0.08832438442243296,0.08881114405053876,0.07102045942976648,0.0847210521917069,0.023831379667487548,0.021582564053600553,0.1097628734664125,latents+morph
5,0.01833931003291194,0.029390831034402345,0.10411590059643529,0.12981634264613284,0.06273333051023891,0.03527341789078572,0.03513294268115556,0.021582564053600553,0.12924774318008087,cell+morph
6,0.05459282541652385,0.04702020176510605,0.08766386002463998,0.09453837054951823,0.06592000463770414,0.07747642536703461,0.06268477707003554,0.014466782529344697,0.09826551821536106,latents+cell+morph
