,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,input_features
0,0.07010638086524698,0.06378608786796033,0.17331456755616306,0.06423313371976636,0.15432864791881118,0.05180882114810658,0.02479087880256396,0.029346468857310168,0.08318388253635813,latents
1,0.07450468288400386,0.08483869293972408,0.12282605157963357,0.11783432233546207,0.05800932212722468,0.05004585231557811,0.042613495954736944,0.02584194725908856,0.07398025026441914,cell
2,0.05569001293744164,0.05822070527731614,0.10866325733674666,0.05631677614808867,0.08292310833049961,0.07308979169321221,0.05304405138111262,0.02747533064864542,0.16848133855636283,morph
3,0.07692755018436301,0.05824436535123834,0.1738165982852371,0.11764988287733084,0.14780102686708227,0.09177405430417065,0.06915811673862621,0.020180131937675254,0.0946399923718778,latents+cell
4,0.04792129095320276,0.04714489068018307,0.143948033537278,0.06663054659187462,0.09385252886781016,0.06582017728015453,0.003571428571428581,0.04604574170354488,0.1566007191942649,latents+morph
5,0.0637722539742888,0.04349749737342411,0.09713109865397267,0.10187066640551112,0.07690172325497327,0.07091440366813784,0.04646437781025471,0.04230422948029999,0.16664875449062205,cell+morph
6,0.050424105055128086,0.041958245650358016,0.14385284434186857,0.06924304498757297,0.09661976151689822,0.08640121661571434,0.04676375978776424,0.04757164793508774,0.15516806250527151,latents+cell+morph
