,dropout,weight_decay,lr,hidden_size,hidden_depth,nonlinearity,run_id,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,total_loss_mean,total_loss_std,train_r2_0_mean,train_r2_0_std,train_r2_1_mean,train_r2_1_std,train_r2_2_mean,train_r2_2_std,train_r2_3_mean,train_r2_3_std,train_r2_4_mean,train_r2_4_std,val_r2_0_mean,val_r2_0_std,val_r2_1_mean,val_r2_1_std,val_r2_2_mean,val_r2_2_std,val_r2_3_mean,val_r2_3_std,val_r2_4_mean,val_r2_4_std,best_idx
5,0.5605283987548763,8.514717041007829e-05,0.0001572355685805214,32,2,relu,5,0.38004775047302247,0.06730944384316435,0.514611941576004,0.1439281831113692,0.38004775047302247,0.06730944384316435,0.39272502348835336,0.0546564461158478,0.6252049398973861,0.033637958121794154,0.4288410428773394,0.04683392790083501,0.49464723473802896,0.06744329938505429,0.48072114155932455,0.04438947429740751,0.3414585752815375,0.13560289026551836,0.6796442287727896,0.065885032534122,0.38031710358195114,0.17589114405814646,0.5422521832660457,0.10228064007069548,0.4640201083487566,0.14652122828182543,4
6,0.5786938606736585,0.00016935102305587065,0.000480191260553525,32,2,relu,6,0.34072318077087405,0.038952622984735716,0.5085454404354095,0.14652468485339212,0.34072318077087405,0.038952622984735716,0.46121846226989394,0.023680751608672636,0.6112364902502433,0.01985709864816974,0.47439584815441166,0.030468032266922237,0.5221184845217495,0.04048169199444117,0.4780427012648561,0.03722357990411378,0.35594108849092,0.11700905896599645,0.6611664112766078,0.05962181615715508,0.3931336998868313,0.17765177657775572,0.5777888288422917,0.10594275220935317,0.46046032001212744,0.15344025301319608,4
7,0.5666234339903601,2.005607868289717e-05,0.00018378572974944615,64,2,sigmoid,7,0.4917492032051086,0.08494318400086985,0.5811134696006774,0.11906164219360746,0.4917492032051086,0.08494318400086985,0.32539963154484763,0.07307357678727831,0.6943031247022647,0.0184502078351121,0.2947616431470911,0.06058919970654081,0.47347411706592946,0.1272462914581377,0.3706101370763107,0.06398402415510132,0.25011096842368563,0.05500576495388507,0.7272451941747107,0.05818471255636672,0.2546153594116884,0.12315782606983298,0.49762967489444865,0.11812885123280462,0.3500027597763421,0.1181782169984749,4
8,0.26064997533487244,0.0027607087391333467,9.025780482752865e-05,64,1,relu,8,0.19848325550556184,0.07847644981691833,0.45867491960525514,0.15579826182536147,0.19848325550556184,0.07847644981691833,0.7515849031475093,0.11766611425620369,0.8741672053150722,0.029902088718654043,0.78418489717338,0.06318149697389755,0.8197716702478017,0.05107608162257511,0.7732413983142423,0.07969968697514386,0.3508917025589027,0.14424330450872924,0.7845322512865687,0.08486496870689074,0.4081185493297717,0.2753672602225513,0.6009303971003662,0.09771238429488997,0.5174481025465256,0.12237947550680732,4
9,0.32549926500623844,5.332515155723786e-06,7.660342399764126e-05,32,1,relu,9,0.28464077413082123,0.09354251765510026,0.46324939131736753,0.15426693743792544,0.28464077413082123,0.09354251765510026,0.5967728403104537,0.11070037437400197,0.8076681737848952,0.010374383606861026,0.633432005223187,0.11329697835869716,0.689420996119765,0.05917167198609877,0.6540100127753206,0.09075139819901466,0.3511720521343705,0.1361469578684172,0.777126954422958,0.0661170783717723,0.4225099233712644,0.25761806622257516,0.5927825168200498,0.11198780616947195,0.49927271228408754,0.13784112502549728,4
10,0.36422703666987094,2.6700249449139325e-05,0.00019758511558691996,32,1,sigmoid,10,0.37108861207962035,0.09221254182888843,0.5231812119483947,0.11934422239756089,0.37108861207962035,0.09221254182888843,0.47059619895362326,0.11886843111762045,0.7760548076148923,0.019851309208749154,0.5051813547053943,0.10159673905397304,0.6388247872043024,0.08402072547812703,0.5579575355142344,0.08662211578844253,0.25296968375922485,0.059974110124043516,0.7767618692064442,0.06559638829121882,0.32320969524128984,0.18677349396347853,0.5506171451104032,0.10140149420669169,0.44155903381900996,0.10023962927918666,4
11,0.08233225205831675,0.007143373931469319,4.760163842541085e-05,64,1,relu,11,0.25836812853813174,0.08638982718499441,0.5217737078666687,0.12342511827440127,0.25836812853813174,0.08638982718499441,0.7118046279944673,0.12288243068792633,0.8819048736917949,0.022533749121348055,0.7611992902360527,0.09200691106351201,0.7852621599470531,0.0681734058452529,0.7504177717747434,0.07641157251935465,0.27279769234375734,0.08592458127264074,0.7762075837789446,0.06938427260163686,0.3524005965839096,0.2299012448525317,0.5080093884484215,0.07746691411934556,0.42462215168631356,0.09705076124298008,4
12,0.35299026813216344,6.994516899592545e-06,0.00011390092069200834,64,1,relu,12,0.16134587079286575,0.08338951627753766,0.37881697714328766,0.19649776254425283,0.16134587079286575,0.08338951627753766,0.7428425348366923,0.10609093545600044,0.8681029389100019,0.02758912826281547,0.7792560395728858,0.048699757421801,0.8204417093748868,0.05620348829366682,0.7888554460405871,0.07312596143749771,0.46072462693436683,0.20295626933058566,0.8100768915176483,0.09926887243264308,0.48981255331315704,0.3200445197420365,0.7016079581854188,0.1330395907159731,0.6171469814766823,0.17828442950484635,4
13,0.5312025957657514,3.98660050986242e-05,0.00020692136840900954,64,2,relu,13,0.18931052535772325,0.07303438359304729,0.3958644449710846,0.22527107582158706,0.18931052535772325,0.07303438359304729,0.6438106507581736,0.08151193148421203,0.7473657662301274,0.013590586653324166,0.6852949435170665,0.039133275067263384,0.7088104462331293,0.029966543083891423,0.6805460184154606,0.06349123813696594,0.4655523078250569,0.22532946262161785,0.788957101165818,0.09410174606501386,0.47285586271625923,0.31708171616605835,0.6961508359787073,0.16467918502078954,0.5884318351293386,0.23690154330194446,4
14,0.5684223542933545,2.2167716881512045e-05,0.0004159944496095606,8,1,relu,14,0.5205993175506591,0.02692752673211167,0.6403733551502228,0.10406176001390596,0.5205993175506591,0.02692752673211167,0.2692968116828887,0.009793230839106333,0.4488372873693648,0.04693258823519825,0.2863813216334197,0.04010616789081294,0.44803583023291854,0.04153330085125034,0.3144147267005052,0.062276440409528296,0.2261553379319791,0.04876703245072753,0.5246239601711852,0.03608040235719403,0.24653895833131806,0.09869653616229546,0.4218861818918639,0.08801147257062175,0.35835021889499413,0.11713613344448369,4
15,0.2830509425356807,2.767457210561373e-05,0.000588109970809951,16,2,relu,15,0.2771476536989212,0.0482672635716335,0.5045509755611419,0.17012704316821217,0.2771476536989212,0.0482672635716335,0.5497695553834172,0.08229145985897396,0.6775560892516286,0.03200897280185125,0.5941134108412214,0.04761268359736737,0.6154499782023538,0.06352330550865354,0.5764119058016182,0.04698878829451662,0.287763524462206,0.1059089429757053,0.7251314451929749,0.059707955686323526,0.319316491412483,0.2874577940386596,0.6410516691805996,0.12683622082079415,0.46788849479250594,0.19642403066087677,4
16,0.2781452546188864,0.004091254241186195,0.0001317721039870334,8,2,relu,16,0.5457067251205444,0.06465752162703955,0.6579988479614258,0.10414134204575559,0.5457067251205444,0.06465752162703955,0.2517424682093501,0.07117928403845951,0.5570335258723522,0.032283719065662776,0.2446107582084097,0.07529147226218294,0.38693164511692657,0.07091335803462723,0.37806040201837354,0.058088971810562245,0.1557955206693053,0.053163161651636204,0.6432849719998623,0.05523386261653417,0.19546707967514304,0.057040472268078554,0.4020687006587463,0.07066074677547474,0.29858119221169727,0.12563578440952386,4
17,0.3104274642924685,0.02186046865256137,8.408344137146663e-05,64,1,relu,17,0.3727429986000061,0.037084488254856614,0.6077694058418274,0.0971922319745126,0.3727429986000061,0.037084488254856614,0.5362157142572558,0.06461153474242948,0.8118635031728758,0.015296459833685327,0.5770293639051218,0.04370905468904281,0.6625858971740469,0.03576960189484296,0.6032707933124809,0.04895385447256242,0.17254110209630225,0.02745834989422262,0.7441435761990007,0.06117789864114065,0.24324039698040623,0.12426454139069382,0.42165400218654236,0.04955534489384661,0.33615521209764043,0.0807674512751328,4
18,0.5042571195212595,0.009455210220740208,0.0005656681127927537,32,1,relu,18,0.34268742203712466,0.02265433762117872,0.6273767173290252,0.09577620324772913,0.34268742203712466,0.02265433762117872,0.5583490347639304,0.03950274265113809,0.7403070009699372,0.01498321465853385,0.5631257118220364,0.04934472225254751,0.6474236714746213,0.031953504568301976,0.5955283971569845,0.03667973068256426,0.1546615601864681,0.03788540877076048,0.7075934107487727,0.06043827562071072,0.2171656523108271,0.09622242691138111,0.4273815051387161,0.0684386424881534,0.3128235462582022,0.09420739553896638,4
19,0.018271778964960194,1.840894071072351e-05,0.0007262827884660571,32,2,relu,19,0.08446763381361962,0.08188769831331424,0.41033889800310136,0.40140257720031675,0.08446763381361962,0.08188769831331424,0.9744735888923742,0.008431421557019333,0.9820524393909738,0.003890385775749035,0.9728330242891114,0.005566088129775393,0.9777752719979192,0.006876716550345961,0.9738639467048495,0.004240483599416011,0.5263215127915507,0.3533182359456491,0.7809111660855879,0.2254521902597832,0.3864767555187985,0.6436847076327807,0.6951768238224603,0.22397364518560486,0.5578404445037891,0.45858327156337925,4
20,0.3313154819534439,0.00011956929132173135,3.606578855358797e-05,32,1,sigmoid,20,0.6057081699371338,0.08075239953101206,0.6624566376209259,0.11542554973998335,0.6057081699371338,0.08075239953101206,0.22522078561231756,0.10128712768620607,0.684450760912115,0.05668454374352713,0.21735374800549562,0.08856448527227595,0.3664180413307134,0.09333397458764298,0.32451303200296416,0.09026800145011886,0.15793990400760244,0.06813015165353635,0.7060748411442463,0.09651665592997188,0.17655111466874365,0.12337769782154975,0.3355074103749188,0.04098257281687567,0.2839722913021868,0.07785070666583993,4
21,0.40635798320305616,0.04839589788000447,0.00014673243878420778,64,1,relu,21,0.49136731028556824,0.010236952268269282,0.6694315910339356,0.08918984265467989,0.49136731028556824,0.010236952268269282,0.4130459565893557,0.03480774320244847,0.7595622784552147,0.014157363228969249,0.42515882488507684,0.02527361531325182,0.5254972748974387,0.024057938635737176,0.4681908203729708,0.03024612551603987,0.1476318458274019,0.022962044259908002,0.7160551657675696,0.05777457979876919,0.1739894739834454,0.08011963100649616,0.31888295841375774,0.07568255069717769,0.26213694489108397,0.06866255702023742,4
22,0.47109174721388264,0.00390255894301388,0.00013194251277191048,64,1,relu,22,0.24182859659194947,0.06166729228891745,0.49973257780075075,0.13161526012243807,0.24182859659194947,0.06166729228891745,0.6614376630712466,0.09509833163657185,0.8209963934435395,0.015224631127585679,0.6994176952669531,0.052632046542667156,0.730889531260968,0.06800019486234792,0.6887446046168005,0.045949503379346376,0.28935786938725255,0.10535286017367529,0.7613026921038817,0.07065331028831229,0.3767307541999795,0.19486398952778308,0.5649737984936019,0.09250530629935945,0.46736230775179577,0.1265630239594835,4
