,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,coeffs_th_inf,has_model
0,-0.07367239598201401,8.570287993168602e-11,-6.189639509868784e-11,7.518746082206598e-11,0.028840538672718494,46,0.01,0.01,251916494.93387067,1.0131281677282922,True
1,-0.06912480708153187,1.037268650862124e-10,-6.107598841545691e-11,3.8377902593784434e-11,0.024880552830738818,93,0.01,0.01,287636128.60494614,1.0975774624186447,False
2,-0.06926802239821978,8.397866461842193e-11,-4.7896956940167666e-11,3.68099039876133e-11,0.025606894256014884,74,0.1,0.01,257066838.11559877,1.0588308866109268,False
3,-0.07082149108740353,5.2693361699677205e-11,-3.386201586017608e-11,5.503868951742948e-11,0.027297911096258693,72,0.3333333333333333,0.01,341762733.91158295,1.0156319667273208,False
4,-0.07124017721014742,7.225102151273767e-11,-4.52400478257305e-11,3.3432870620809904e-11,0.027322138325946342,61,0.3333333333333333,0.01,257200509.9165491,1.0360418249470449,False
5,-0.07317239634112656,6.883594972161653e-11,-4.6886686284526006e-11,1.3583850325424245e-11,0.02971053991762758,55,0.3333333333333333,0.01,257570754.89458317,1.0061498608776014,True
6,-0.07277989862674343,9.842875520943522e-11,-6.052240523374652e-11,-3.255901393636071e-11,0.0285329304678778,63,0.01,0.01,188203710.96749926,1.0164317346677612,True
7,-0.07321149571066408,6.39725082430523e-11,-2.7590118002493334e-11,-3.334193602241729e-11,0.028550365507488868,61,0.3333333333333333,0.01,282917105.50033396,1.061501438532796,True
8,-0.07355886692690605,7.500240236867222e-11,-4.1413281940678235e-11,1.8589448956671293e-11,0.028613753533793793,46,0.3333333333333333,0.01,243787465.87013927,1.0252678472520296,False
9,-0.07222683419472745,7.327375939375677e-11,-4.800215086463882e-11,8.651192430124516e-11,0.027416932259092905,45,0.3333333333333333,0.01,273204346.4456834,1.0352218033306813,False
10,-0.07444092201439292,1.0202339394712687e-10,-5.457518555367145e-11,-7.600471293223476e-11,0.02905075381657722,63,0.3333333333333333,0.01,141236926.29179835,1.0034396490403268,True
11,-0.07061951841961876,6.094110940754228e-11,-3.8456160312801666e-11,7.00683868854259e-12,0.02720869318189047,59,0.1,0.01,250489821.9660771,1.0549999370888306,False
12,-0.0715720601921913,1.0556996333813501e-10,-5.318074096578701e-11,7.58501753112879e-12,0.0259439134958692,91,0.3333333333333333,0.01,273734901.6960392,1.0709615689251153,False
13,-0.07337117936069398,8.865126414770295e-11,-5.0859672332560066e-11,3.4106578046723686e-11,0.027900188091487133,50,0.3333333333333333,0.01,220411587.4470486,1.0457375212221116,False
14,-0.07118229701104524,7.678697838218691e-11,-4.48572293531357e-11,2.1036355364026906e-11,0.02721694946280494,49,0.3333333333333333,0.01,213972499.7165825,1.0454356395847895,False
15,-0.06927743219052356,6.612777696318887e-11,-4.495958375276996e-11,1.1407928434270567e-10,0.02564587468716605,54,0.1,0.01,300316140.4001438,1.046399882165418,False
16,-0.07177062156772107,7.476972573098131e-11,-4.051982055441362e-11,1.6617672341442066e-11,0.027498794224624073,70,0.1,0.01,267499912.13467485,1.0429310439174468,True
17,-0.07251193063087626,8.225906611992377e-11,-5.665424043268126e-11,-4.3915002688007124e-12,0.028835456642226608,62,0.3333333333333333,0.01,239610006.35560936,1.0031618992760798,False
18,-0.07041223814138264,6.752232372386562e-11,-4.064815026096909e-11,3.427148569158754e-11,0.025295914326761076,70,0.3333333333333333,0.01,275102087.41352135,1.0765679012197458,False
19,-0.06969828121005509,6.699791298992191e-11,-4.8781695030442955e-11,9.454797443428218e-11,0.026417735329595182,67,0.01,0.01,308401829.30715173,1.0381051412431186,True
