,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,coeffs_th_inf,has_model
0,-0.07391334279252158,7.194458758181974e-11,-6.14440044395509e-11,8.722823113998922e-11,0.030005797257318004,32,0.3333333333333333,0.01,257068001.5270713,0.9729328467754422,True
1,-0.06983637105155821,9.38626151753004e-11,-6.22656694966562e-11,5.7327746492384586e-11,0.0264024890907406,61,0.3333333333333333,0.01,233025307.45897955,1.0928916779617848,False
2,-0.06913101858742754,8.126095239724356e-11,-4.931547080000739e-11,6.622005371212659e-11,0.02557414902110141,45,0.3333333333333333,0.01,228845120.80651236,1.0589123017364772,False
3,-0.07071904418938237,4.376519513853429e-11,-3.650069621591234e-11,9.350087577625059e-11,0.02742309242339675,47,0.01,0.01,331553519.82014644,0.9750569966326617,False
4,-0.07047003366603416,6.60767535670606e-11,-4.7334841219604946e-11,5.978489835242203e-11,0.02693418778982459,32,0.3333333333333333,0.03333333333333333,291335103.38341206,1.0489611155019052,False
5,-0.07267769824564138,6.542733391919991e-11,-4.828184167629966e-11,4.6242030360386084e-11,0.029127315520015233,36,0.01,0.01,266454484.7500325,1.0280175905548021,True
6,-0.07253729495327592,9.19945689312285e-11,-6.12275955424855e-11,-1.5666923532182102e-12,0.028522518140923145,36,0.01,0.01,185332760.6635,1.031473176153894,True
7,-0.07280768387416586,5.812355436073438e-11,-2.7787851276202187e-11,-1.454589307666874e-11,0.028535118679669447,55,0.3333333333333333,0.01,311494096.60518974,1.053230076067457,True
8,-0.07350183378247757,7.435828788121403e-11,-4.162394703013378e-11,2.4859250084226165e-11,0.028569941199192674,19,0.3333333333333333,0.01,226183764.03571948,0.9980623726399085,False
9,-0.07188777745478073,6.882753535453934e-11,-4.906408219254149e-11,1.1193039640321461e-10,0.0271634956786297,12,0.01,0.01,275305873.11152834,0.9816426557517536,False
10,-0.07441249125948343,9.84452122954051e-11,-5.4763619707177684e-11,-6.205891558978651e-11,0.02919668890365718,37,0.3333333333333333,0.01,111356429.17782582,0.9633577701935343,True
11,-0.07030344934953384,5.260905076535321e-11,-3.961969283682509e-11,3.796322291015045e-11,0.02704733709701267,28,0.3333333333333333,0.01,249651029.10299614,1.030049705286302,False
12,-0.07140323498976375,8.921348486556317e-11,-5.4999519764147134e-11,4.5256797555515616e-11,0.026376332511699654,65,0.3333333333333333,0.03333333333333333,255854757.2947872,1.0280629073370353,False
13,-0.07330142365961466,8.678549038994281e-11,-5.115827068444172e-11,4.349020885179667e-11,0.02789780657395008,26,0.3333333333333333,0.01,190368905.8100997,1.037981728858988,False
14,-0.07145003410085136,6.910051709403187e-11,-4.407352775793399e-11,3.096818247171513e-11,0.027537215738123722,50,0.3333333333333333,0.01,175111331.49570504,1.0249989733742968,False
15,-0.06906735965471925,6.518749836391147e-11,-4.62444453052623e-11,1.2287433049501687e-10,0.025436772297274726,30,0.3333333333333333,0.01,297857377.8033061,1.0047929756667442,False
16,-0.07179752093045841,6.401812742995929e-11,-4.203164117269194e-11,4.0572671976752205e-11,0.02782122209003637,35,0.3333333333333333,0.03333333333333333,228995104.0023483,0.9959103202760549,True
17,-0.07218430069885534,7.558109572083962e-11,-5.795208039831018e-11,1.6600727081627294e-11,0.028744964916749268,33,0.01,0.01,258559391.93121436,0.99560940440529,False
18,-0.06983259642989775,6.215647940613458e-11,-4.313360196206053e-11,7.451010471799276e-11,0.025021189968293653,47,0.01,0.01,278875365.99539334,1.1136520265899112,False
19,-0.06967027328088458,6.1523151389588e-11,-5.120787847585257e-11,1.160098424170887e-10,0.02653224981762747,45,0.01,0.01,289802545.6718871,1.0439433493844716,True
20,-0.07066619614640222,8.21342261953627e-11,-4.514557669048632e-11,-8.707117565878598e-12,0.027631123687730394,52,0.1,0.01,162788496.5138343,1.0515311729151418,True
21,-0.0705560738877894,4.555494497891402e-11,-4.098824890702327e-11,1.2372945140070244e-10,0.027289288390208066,58,0.3333333333333333,0.01,337757664.84196854,0.9914974879609032,True
22,-0.06938591851154194,1.194655863040515e-10,-7.513759112760441e-11,1.5889181477993049e-10,0.024037465461185525,61,0.01,0.01,277956875.2085932,1.07061809934195,True
23,-0.07294232226922773,8.634713691270197e-11,-5.826460446229521e-11,-2.5683166009860336e-11,0.029014755537518824,44,0.01,0.01,123487676.08891177,1.0511446485805305,False
24,-0.06904647335298274,4.890501062530856e-11,-3.730898319525576e-11,8.693707922587119e-11,0.0267212260247081,46,0.3333333333333333,0.03333333333333333,360100447.79362637,1.042666436857777,False
25,-0.07112916580194163,7.570035883410919e-11,-5.624737305734831e-11,1.834202139130066e-10,0.025499240140833084,30,0.01,0.01,270570707.6223683,1.048039085222801,False
26,-0.07225735897179003,5.982117438843702e-11,-4.5754457660808695e-11,-5.447186223589271e-11,0.029026048840504668,77,0.3333333333333333,0.01,236957280.60019794,0.9798062778207867,True
27,-0.07048387796819237,4.538251980546714e-11,-3.3865850943525676e-11,8.617096933633369e-11,0.02523018146677731,58,0.3333333333333333,0.01,357777271.371195,1.1145091440435,False
28,-0.07259664555804259,8.643230486261189e-11,-5.772100258536852e-11,8.641159365577576e-12,0.0283097417208904,42,0.01,0.01,185679640.00102895,1.0203121575666196,True
29,-0.0735291293001845,7.510780193391607e-11,-4.678265279248406e-11,-2.1371907807715975e-11,0.029989807736701582,48,0.3333333333333333,0.01,211805758.67564932,1.0448034451868264,True
30,-0.07073314607989585,6.813345644804765e-11,-4.3148699457376045e-11,4.107636356428416e-11,0.026670990898542857,65,0.3333333333333333,0.01,259464323.7875189,0.9743618834630274,True
31,-0.07015668925502262,8.434523445969996e-11,-5.016895429162912e-11,1.9114234991816167e-11,0.025030429573974913,87,0.1,0.01,433242278.37616515,1.12031257487433,True
