,index,El_reference,C,init_threshold,spike_cut_length,R_input
369,510658021,-0.0862156,1.446001e-10,0.034332912,51.0,349020380.0
370,512319604,-0.0615201,1.1815271e-10,0.017415348,218.0,201386990.0
371,512322162,-0.068787076,1.2321234e-10,0.024783589,171.0,239166200.0
372,513510227,-0.07831377,1.8185826e-10,0.03562412,142.0,125811730.0
373,513531471,-0.07832997,1.388795e-10,0.037100405,92.0,134653070.0
374,513800575,-0.073925264,9.157516e-11,0.027639609,103.0,188001400.0
375,515249852,-0.073702216,1.4562805e-10,0.02530167,82.0,182660880.0
376,515435668,-0.06742636,1.3636152e-10,0.020876376,210.0,220023680.0
377,515464483,-0.056680214,9.079183e-11,0.013267151,312.0,403337700.0
378,515524026,-0.06398882,7.588445e-11,0.023638986,122.0,281259460.0
379,515771244,-0.06868787,9.294756e-11,0.02248254,169.0,269028000.0
380,515986607,-0.0835867,1.0522258e-10,0.037809957,103.0,135669060.0
381,517077548,-0.074938275,1.3013791e-10,0.044999413,98.0,81930056.0
382,517319635,-0.073001325,1.1905418e-10,0.030687502,69.0,134570900.0
383,517647182,-0.067330495,1.189407e-10,0.025715047,76.0,225212180.0
384,521409057,-0.07679294,1.3416218e-10,0.032328364,86.0,195709500.0
385,521938313,-0.07617936,9.830073e-11,0.033081356,120.0,237328100.0
386,522152249,-0.07656872,1.0425409e-10,0.038356397,74.0,136890190.0
387,522301604,-0.06941762,1.4199164e-10,0.029308435,166.0,192506340.0
388,524850271,-0.06488793,1.3009696e-10,0.021918159,169.0,155927620.0
389,526573598,-0.06617381,1.0291732e-10,0.022335045,144.0,272087580.0
390,526643573,-0.07268435,1.4225378e-10,0.024811681,131.0,241205740.0
391,526668864,-0.065981105,1.1671718e-10,0.019906012,212.0,235929400.0
392,526950199,-0.066521645,1.2103608e-10,0.018594662,205.0,369433000.0
393,527116037,-0.048974436,2.0929641e-10,0.014535697,232.0,124051520.0
394,527826878,-0.072004,1.6106556e-10,0.0292196,132.0,196434270.0
395,554454458,-0.07807247,1.8991958e-10,0.039793678,131.0,107013570.0
396,555241875,-0.06612106,1.4661636e-10,0.020726094,148.0,118996030.0
397,557037024,-0.076297045,1.0140158e-10,0.030973949,141.0,209337870.0
398,557252022,-0.07337309,1.7738007e-10,0.023094436,112.0,241825330.0
399,557864274,-0.07210513,1.1106918e-10,0.026619855,130.0,304936450.0
400,557874460,-0.079053454,2.341292e-10,0.033865195,182.0,133350600.0
401,557998843,-0.06334904,1.1758304e-10,0.01904364,172.0,195630400.0
402,559387643,-0.0716009,1.1139803e-10,0.030900085,111.0,279114880.0
403,560678143,-0.068598315,1.72722e-10,0.022356125,83.0,235315060.0
404,562541627,-0.083736785,1.8735641e-10,0.03810045,100.0,390923840.0
405,563180078,-0.07209996,2.355738e-10,0.024508292,123.0,111002630.0
406,563226105,-0.07370824,1.9269857e-10,0.031996634,93.0,143840830.0
407,565863515,-0.07983462,1.6216696e-10,0.040398758,120.0,119305096.0
408,568568071,-0.068453975,1.9006054e-10,0.03591227,88.0,125956750.0
409,571306690,-0.08449965,2.3457664e-10,0.044396885,109.0,70747840.0
410,578938153,-0.067447506,1.3300391e-10,0.02402102,195.0,399558200.0
411,580005568,-0.0700513,9.3883325e-11,0.026553513,108.0,285926880.0
412,580007431,-0.064616755,1.2117214e-10,0.022276621,176.0,189246200.0
413,580010290,-0.07100313,1.0436371e-10,0.028432624,134.0,250740600.0
414,584254833,-0.07876123,9.439092e-11,0.031261805,70.0,110758370.0
415,584680861,-0.09338627,4.4517798e-10,0.040800877,54.0,8803641.0
416,584682764,-0.07703358,2.5085983e-10,0.0374973,159.0,87378430.0
417,588402092,-0.07559953,1.8678835e-10,0.02865584,154.0,134873340.0
418,588712191,-0.07901985,1.9800107e-10,0.042563986,74.0,32322898.0
419,589128331,-0.06485396,1.10196e-10,0.019839674,191.0,328524740.0
420,589427435,-0.07387225,1.4868426e-10,0.03028731,123.0,178478900.0
421,589442285,-0.06405191,1.6248494e-10,0.016703617,69.0,280734800.0
422,589760138,-0.067101695,1.3093714e-10,0.02431628,52.0,238293780.0
423,598628992,-0.072010525,1.3338805e-10,0.039199468,125.0,90445600.0
424,599334696,-0.081663825,9.275311e-11,0.04109948,59.0,129830430.0
425,602822298,-0.05815951,8.415197e-11,0.024008706,210.0,249118860.0
426,603402458,-0.072435156,1.289915e-10,0.02613786,94.0,333368700.0
427,603423462,-0.06315596,1.1157729e-10,0.02158345,100.0,121554040.0
428,605660220,-0.06915094,1.0643247e-10,0.025001343,91.0,333674080.0
429,607124114,-0.06481471,2.5500768e-10,0.029683592,146.0,62800932.0
