,index,El_reference,C,init_threshold,spike_cut_length,R_input
73,555019563,-0.06032735,1.0729096e-10,0.020316264,133.0,173072160.0
74,555089724,-0.075445354,5.878308e-11,0.033749674,92.0,308398600.0
75,555241040,-0.061596543,6.345973e-11,0.022887656,114.0,221564160.0
76,555345752,-0.07311212,9.4070106e-11,0.030375324,76.0,178255060.0
77,555697303,-0.06891147,8.832822e-11,0.029187098,71.0,137419420.0
78,556923554,-0.06768833,7.9229026e-11,0.02784825,62.0,269898140.0
79,556968207,-0.06950383,5.6696894e-11,0.028544115,90.0,280369280.0
80,557261437,-0.068777226,4.8818196e-11,0.03097315,100.0,253810500.0
81,560753350,-0.0656374,9.119953e-11,0.025380868,68.0,244068560.0
82,560965993,-0.07407329,7.088065e-11,0.03901483,68.0,183553570.0
83,560992553,-0.07236317,6.772166e-11,0.032392964,60.0,227954270.0
84,561325425,-0.07349563,5.2420946e-11,0.033593353,43.0,266678420.0
85,561517025,-0.0743187,8.056394e-11,0.028766677,58.0,145404030.0
86,561532710,-0.070523225,5.278626e-11,0.029156366,65.0,488104770.0
87,561934585,-0.06819035,9.786465e-11,0.030196814,87.0,203415660.0
88,561940338,-0.06423637,6.2147135e-11,0.024296803,110.0,415043100.0
89,561985849,-0.070102185,1.2873023e-10,0.028752804,62.0,128401100.0
90,562003142,-0.06698761,4.9397233e-11,0.03013381,95.0,378271780.0
91,562632795,-0.07133604,7.048106e-11,0.02920855,77.0,194730980.0
92,564346637,-0.06638487,9.6396474e-11,0.023588987,62.0,242407170.0
93,564349611,-0.06269221,5.7795286e-11,0.025884433,98.0,252476910.0
94,565120091,-0.07576896,8.31489e-11,0.02932678,52.0,275159460.0
95,565209132,-0.07144424,6.728673e-11,0.03038941,65.0,262081680.0
96,565407476,-0.061492033,4.971273e-11,0.020714296,58.0,749207400.0
97,565415071,-0.07255525,8.0235915e-11,0.032864507,36.0,196465760.0
98,565417112,-0.07210607,5.1271615e-11,0.032183994,66.0,247698910.0
99,565459685,-0.07282934,9.050223e-11,0.03272732,70.0,178470720.0
100,565462089,-0.07306095,7.604702e-11,0.024132561,47.0,163548260.0
101,565855793,-0.07391831,7.0455794e-11,0.03270804,65.0,200298300.0
102,565866518,-0.072578736,6.363171e-11,0.025885312,51.0,169444540.0
103,565880475,-0.072743095,5.5155276e-11,0.028873874,83.0,277712960.0
104,565888394,-0.0752772,9.9587213e-11,0.028749224,65.0,235336600.0
105,566541912,-0.07245133,6.019349e-11,0.029717445,82.0,392146340.0
106,566647353,-0.07736233,8.174761e-11,0.028707167,76.0,196334270.0
107,566671538,-0.06957886,5.2310378e-11,0.031418256,80.0,317322750.0
108,566678900,-0.07182116,5.6908048e-11,0.026392365,72.0,366161820.0
109,566761793,-0.07046537,7.121455e-11,0.026614709,53.0,445917120.0
110,567007144,-0.065059766,5.6484144e-11,0.02864323,74.0,537697200.0
111,567029686,-0.06234234,6.99243e-11,0.023630997,86.0,234106340.0
112,567312865,-0.06227465,1.6472511e-10,0.02878153,122.0,93892250.0
113,567320213,-0.06701884,7.987357e-11,0.02675686,64.0,333510530.0
114,567354967,-0.06996955,9.0519495e-11,0.023498127,98.0,264180020.0
115,567927838,-0.06908829,6.757663e-11,0.031036004,61.0,175631780.0
116,567952169,-0.071724825,9.270888e-11,0.024728732,86.0,188727150.0
117,569072334,-0.06930601,5.5216432e-11,0.024075896,50.0,402684320.0
118,569494755,-0.070237294,6.124762e-11,0.02351194,53.0,238178820.0
119,569670455,-0.05853688,1.0121281e-10,0.019994745,63.0,222149820.0
120,569723367,-0.073844746,5.1320725e-11,0.028689133,12.0,166367920.0
121,569723405,-0.07106657,7.0995515e-11,0.025617933,42.0,129642856.0
122,569809287,-0.06860228,6.2998676e-11,0.028719727,69.0,626623000.0
123,569810649,-0.06144129,6.811508e-11,0.016325267,82.0,396849020.0
124,569958754,-0.05637308,9.017243e-11,0.017984744,73.0,324461400.0
125,569965244,-0.06816469,8.80794e-11,0.026191812,78.0,207775360.0
126,569998790,-0.07055026,8.583481e-11,0.027046142,65.0,169567710.0
127,570438732,-0.075526804,5.4990776e-11,0.038814727,93.0,303168830.0
128,570896413,-0.073019944,8.9870424e-11,0.030444963,73.0,195170500.0
129,570896453,-0.06806935,9.429376e-11,0.025391813,122.0,443172480.0
130,570946690,-0.073178954,8.152121e-11,0.025805265,59.0,195660620.0
131,571311039,-0.07027903,3.9608823e-11,0.020964848,32.0,155211630.0
132,571379222,-0.06962202,8.109164e-11,0.021772183,28.0,69873480.0
133,571396942,-0.074985325,7.5664336e-11,0.025566742,47.0,171553760.0
134,571867358,-0.07568003,8.920319e-11,0.0256243,45.0,141225330.0
135,572609108,-0.07449905,4.891513e-11,0.029082643,73.0,358898180.0
136,573404307,-0.07038625,8.3053946e-11,0.031077666,54.0,156497900.0
137,573622646,-0.07145813,7.9987156e-11,0.030087156,45.0,139968700.0
138,574036994,-0.069269195,9.3148454e-11,0.029779233,76.0,345682660.0
139,574038330,-0.0671135,8.6046094e-11,0.029128712,72.0,222839840.0
140,574059157,-0.07124188,6.911388e-11,0.020365302,30.0,96246140.0
141,574067499,-0.06877994,7.0277686e-11,0.027078006,55.0,144010190.0
142,574377552,-0.07251103,8.32003e-11,0.02912413,61.0,198573620.0
143,574734127,-0.073300116,8.264829e-11,0.03211082,68.0,170499140.0
144,574992320,-0.079011954,8.912258e-11,0.026135992,56.0,190050300.0
145,574993444,-0.05374028,6.102944e-11,0.01646904,159.0,349173540.0
146,575642695,-0.06152201,9.9269565e-11,0.020384818,62.0,349375420.0
147,575774870,-0.070280045,5.5823526e-11,0.03618829,94.0,229977140.0
148,577218602,-0.0676632,4.4857434e-11,0.035993733,84.0,194779630.0
149,577369606,-0.07490264,8.904272e-11,0.031844076,78.0,208403220.0
150,578485753,-0.06828904,6.7767916e-11,0.028710725,86.0,194546850.0
151,578774163,-0.07162625,5.393961e-11,0.0300779,82.0,335596500.0
152,579626068,-0.06920705,6.648012e-11,0.029874103,56.0,228534140.0
153,579662957,-0.07177684,4.8924833e-11,0.028866243,56.0,299125730.0
154,580014328,-0.07187153,9.437418e-11,0.026005166,28.0,58379588.0
155,580145037,-0.070324086,7.003789e-11,0.028643373,62.0,184387980.0
156,580161872,-0.06862528,6.098219e-11,0.023990706,72.0,342712000.0
157,580162374,-0.07316569,8.532032e-11,0.03133907,74.0,183720620.0
158,582613001,-0.06006875,4.7245607e-11,0.027171772,109.0,282947400.0
159,582644266,-0.06912946,3.7981666e-11,0.034124345,87.0,352008830.0
160,582917630,-0.0701947,9.0472886e-11,0.02909854,73.0,234178700.0
161,583104750,-0.06182454,6.297729e-11,0.02420809,65.0,333256160.0
162,583138230,-0.07396182,7.487288e-11,0.037013523,93.0,166921920.0
163,583138568,-0.07270853,4.5679127e-11,0.036015466,74.0,231846300.0
164,583146274,-0.07405096,6.367214e-11,0.030754503,77.0,342913340.0
165,583434059,-0.071333446,7.977827e-11,0.028912792,68.0,223138400.0
166,584231995,-0.06952555,1.1924327e-10,0.019647898,110.0,1050106800.0
167,584872371,-0.070278674,4.5750546e-11,0.032061026,66.0,519764160.0
168,585805211,-0.07434091,7.5843935e-11,0.026149359,50.0,150609100.0
169,585830272,-0.07315627,6.328072e-11,0.025934447,52.0,196159860.0
170,585832440,-0.07249658,6.3634265e-11,0.023695718,44.0,177232910.0
171,585841870,-0.06924702,8.16074e-11,0.026196357,54.0,145147150.0
172,585925172,-0.066348545,6.212746e-11,0.027241997,86.0,304728900.0
173,585944237,-0.07161937,5.792187e-11,0.033240847,90.0,225400400.0
174,585946742,-0.06592898,5.4163323e-11,0.021911636,74.0,730457500.0
175,585947309,-0.07182495,6.2547294e-11,0.029175563,50.0,177642060.0
176,585951863,-0.07270327,7.163646e-11,0.027202267,56.0,296835300.0
177,585952606,-0.07435997,4.8419813e-11,0.02608224,38.0,204737150.0
178,586071425,-0.0716311,4.102922e-11,0.034961384,90.0,392093250.0
179,586072188,-0.07048262,5.9380556e-11,0.028920056,69.0,334353180.0
180,586072464,-0.07226284,5.6229923e-11,0.033873785,83.0,259147940.0
181,586072783,-0.071726896,4.995063e-11,0.036825497,81.0,242456200.0
182,586073683,-0.073109455,7.301635e-11,0.029556556,51.0,172193680.0
183,586073850,-0.072327234,6.336357e-11,0.027940221,42.0,219263710.0
184,586379590,-0.06597963,9.451847e-11,0.030072926,69.0,182567540.0
185,586559181,-0.06885115,7.997449e-11,0.028270878,62.0,325533200.0
186,586566174,-0.062474616,1.0593849e-10,0.025261229,76.0,295343800.0
187,587045566,-0.07195676,4.9387616e-11,0.034001682,78.0,325466140.0
188,590558808,-0.07317152,6.5094624e-11,0.027687578,41.0,193141140.0
189,591265629,-0.06392736,1.1747722e-10,0.022662703,79.0,614235800.0
190,591268268,-0.07262849,6.38776e-11,0.028336678,47.0,301045470.0
191,591278744,-0.07002003,7.935667e-11,0.023063676,38.0,133604420.0
192,592952680,-0.06985075,7.951895e-11,0.02845,78.0,311566430.0
193,593312584,-0.06954895,4.7107932e-11,0.026590638,110.0,446972200.0
194,593321019,-0.07468229,7.640759e-11,0.031525474,117.0,341607780.0
195,594091004,-0.069610484,6.445133e-11,0.033432566,71.0,208201400.0
196,609435731,-0.07173617,5.5873913e-11,0.02597031,46.0,176278800.0
197,614767057,-0.073185995,8.5386906e-11,0.027754214,51.0,151435800.0
198,614777438,-0.075740054,1.3761384e-10,0.025314411,51.0,84375180.0
199,623185845,-0.07247253,1.12986016e-10,0.033836804,94.0,127615416.0
200,313862022,-0.06607131,9.599117e-11,0.028594315,128.0,37558060.0
201,314642645,-0.07385463,7.3081693e-11,0.029717539,74.0,226202320.0
202,314804042,-0.0753297,8.05309e-11,0.03609399,89.0,420682720.0
203,314822529,-0.07540196,1.2593854e-10,0.029514482,82.0,132592770.0
204,314831019,-0.07191514,1.3853162e-10,0.029379541,89.0,106432420.0
205,314900022,-0.07129466,6.6752784e-11,0.030372065,75.0,337952640.0
206,318733871,-0.07582829,7.992219e-11,0.03198061,98.0,261237730.0
207,318808427,-0.07625172,6.60781e-11,0.035933558,45.0,210734380.0
208,320207387,-0.06703655,1.0075247e-10,0.026729988,98.0,178200300.0
209,320668879,-0.07471437,1.09516056e-10,0.034023687,119.0,124731030.0
210,321906005,-0.08287529,1.04466276e-10,0.040184923,132.0,216400670.0
211,323452245,-0.07573599,1.4815262e-10,0.033066105,79.0,48637590.0
212,323865917,-0.07352591,9.473795e-11,0.031043366,88.0,184325740.0
213,324025297,-0.07283474,8.606563e-11,0.033399962,95.0,243148540.0
214,324025371,-0.07368888,1.0744639e-10,0.034417994,96.0,148575340.0
215,324521027,-0.07196141,9.346542e-11,0.028299205,76.0,203398610.0
216,325941643,-0.07020928,1.4030446e-10,0.028487107,60.0,100661760.0
217,329550137,-0.074033946,9.9394604e-11,0.033945292,79.0,216193170.0
218,329550277,-0.0810635,1.03142925e-10,0.0350694,78.0,167710190.0
219,348592897,-0.07155564,1.5365349e-10,0.031125247,91.0,183764100.0
220,349621141,-0.07390913,9.470814e-11,0.030540768,93.0,446622800.0
221,354190013,-0.07104177,1.2525365e-10,0.02772134,66.0,168943360.0
222,354833767,-0.085613266,7.981297e-11,0.042944547,68.0,134103020.0
223,370351753,-0.08048245,8.336041e-11,0.03955601,87.0,182616290.0
224,382982932,-0.08171525,1.05377436e-10,0.036568254,74.0,139572020.0
225,386049446,-0.08317199,1.0786034e-10,0.030949887,70.0,200526510.0
226,386970660,-0.07638665,9.468177e-11,0.029517315,77.0,256269490.0
227,395830185,-0.07784937,1.0215674e-10,0.028552221,70.0,215979660.0
228,397351623,-0.078281105,8.82388e-11,0.02611891,73.0,289613100.0
229,397353539,-0.07629354,1.1766783e-10,0.03273903,59.0,139604770.0
230,422738880,-0.07954542,8.776329e-11,0.03822804,61.0,171388590.0
231,466632464,-0.073044546,9.035011e-11,0.030493835,77.0,199854860.0
232,467703703,-0.07968451,1.09301325e-10,0.033849247,115.0,138220130.0
233,468120757,-0.07204245,1.2305802e-10,0.03235205,99.0,114468360.0
234,468193142,-0.07749903,1.1697995e-10,0.034112554,100.0,245256660.0
235,469704261,-0.08331615,1.1075502e-10,0.0400626,62.0,92467270.0
236,469793303,-0.07379988,8.81821e-11,0.02987117,84.0,241124300.0
237,469798159,-0.07516673,9.596097e-11,0.030641558,83.0,200839600.0
238,471129934,-0.06993777,1.7210508e-10,0.030684998,99.0,53477376.0
239,471141261,-0.07692611,1.1508686e-10,0.03297038,91.0,148908690.0
240,471143169,-0.071179315,1.3155245e-10,0.027949825,78.0,125415700.0
241,471410185,-0.07099201,1.4178271e-10,0.032073867,112.0,145890990.0
242,471758398,-0.06952582,1.2656753e-10,0.02701164,104.0,199635410.0
243,471767045,-0.07148434,1.3444114e-10,0.0254084,72.0,94702860.0
244,471786879,-0.07816284,1.6543955e-10,0.036036126,139.0,135154820.0
245,471789504,-0.07147201,6.8315714e-11,0.03600583,51.0,165355600.0
246,471800189,-0.07700395,9.2436094e-11,0.041313086,48.0,144406270.0
247,473020156,-0.07588928,8.116019e-11,0.033378873,91.0,247299520.0
248,473601979,-0.06999724,1.0784101e-10,0.021188261,126.0,290941920.0
249,473611755,-0.07464758,1.6219233e-10,0.022663966,55.0,50902876.0
250,475459689,-0.07438225,1.1982237e-10,0.029871566,77.0,200931180.0
251,475744706,-0.076662526,1.3261887e-10,0.027255844,132.0,297864670.0
252,476048909,-0.069638394,1.690398e-10,0.02531699,102.0,106632150.0
253,476049169,-0.063353814,9.4119997e-11,0.03959265,126.0,34225652.0
254,476054887,-0.06926544,9.1148394e-11,0.025600865,54.0,156591360.0
255,476086391,-0.0722666,1.152516e-10,0.024812173,73.0,142187250.0
256,476126528,-0.0734853,9.788499e-11,0.03179496,121.0,209595170.0
257,476131588,-0.06890327,9.6825825e-11,0.02762274,84.0,272717340.0
258,476135066,-0.078797005,1.3002155e-10,0.02642008,78.0,100626250.0
259,476216637,-0.07217448,1.177507e-10,0.02761457,76.0,193433120.0
260,476218657,-0.07700879,1.09764295e-10,0.03265487,93.0,121047816.0
261,476263004,-0.07500323,8.489663e-11,0.027810158,68.0,143957180.0
262,476451456,-0.07481889,1.0599953e-10,0.03181324,82.0,197956430.0
263,476455864,-0.08072694,8.940606e-11,0.03617543,61.0,229316590.0
264,476457450,-0.07512928,9.275311e-11,0.03396027,91.0,211602350.0
265,476562817,-0.07309581,1.1420584e-10,0.025866719,61.0,142992830.0
266,476616076,-0.08060943,7.036742e-11,0.041039415,85.0,232187060.0
267,476823462,-0.07389586,1.0269986e-10,0.03354732,122.0,160253150.0
268,477127614,-0.07291084,8.3033996e-11,0.02744324,70.0,270495940.0
269,477135941,-0.08322297,7.237742e-11,0.029014098,83.0,365390240.0
270,478497530,-0.07374988,9.331864e-11,0.031080963,74.0,214404370.0
271,478499902,-0.08168867,8.492141e-11,0.03401295,85.0,257595100.0
272,478586295,-0.05828295,6.983087e-11,0.014970625,68.0,84130920.0
273,478888052,-0.07021813,1.4155384e-10,0.027759295,71.0,162475900.0
274,478892782,-0.07214533,9.387169e-11,0.02891826,76.0,201356260.0
275,479010903,-0.07441163,1.8641111e-10,0.033626515,132.0,117100456.0
276,479013100,-0.08154182,9.2887295e-11,0.038898785,78.0,178381550.0
277,479179020,-0.07034705,1.11263186e-10,0.025000323,62.0,205702800.0
278,479225052,-0.066892356,1.287413e-10,0.02327359,74.0,197917170.0
279,479225080,-0.07348766,1.1898268e-10,0.02471475,131.0,228356370.0
280,479704527,-0.07712038,2.0464744e-10,0.034848537,232.0,199239020.0
281,479721491,-0.07763332,1.8466151e-10,0.034578316,110.0,112011816.0
282,479728896,-0.08503894,1.2575133e-10,0.034180652,104.0,305265250.0
283,479770916,-0.07117304,1.4494995e-10,0.027153922,77.0,113909270.0
284,480003970,-0.06675162,3.7943604e-10,0.021913255,58.0,79030670.0
285,480087928,-0.07412427,1.1721603e-10,0.028172478,135.0,395892670.0
286,480114344,-0.078533,1.790405e-10,0.03361829,105.0,88565210.0
287,480116737,-0.068452485,1.9298362e-10,0.023951566,129.0,106382890.0
288,480122859,-0.07292325,9.948355e-11,0.027466388,88.0,298897630.0
289,480124551,-0.071621545,6.043347e-11,0.034789022,69.0,135634640.0
290,480169178,-0.072947614,1.3427687e-10,0.028493686,109.0,111331290.0
291,480351780,-0.062437188,1.6361103e-10,0.021214446,63.0,269147070.0
292,480353286,-0.07278402,1.3203685e-10,0.031416055,104.0,240546430.0
293,483020137,-0.079963386,7.671249e-11,0.035127692,95.0,268976200.0
294,483061182,-0.07327739,1.04117374e-10,0.030758953,97.0,206157250.0
295,483068687,-0.073296145,8.402928e-11,0.02931991,87.0,209764740.0
296,483092310,-0.07401445,1.15639366e-10,0.026738212,79.0,155259280.0
297,483101699,-0.07920599,9.291175e-11,0.03539351,37.0,204969650.0
298,484564503,-0.072474815,9.533886e-11,0.02358081,67.0,203399380.0
299,484679812,-0.06831106,8.480115e-11,0.024244037,85.0,208963650.0
300,485161419,-0.07803715,8.210169e-11,0.028376173,67.0,246908340.0
301,485468180,-0.07250873,1.2157494e-10,0.019876165,69.0,241852980.0
302,485574721,-0.0768119,1.597259e-10,0.025480267,144.0,343789630.0
303,485574832,-0.07101001,1.6746379e-10,0.022511352,104.0,121666536.0
304,485835016,-0.07471304,1.5673485e-10,0.029853277,101.0,170301540.0
305,485835055,-0.067427926,1.5753478e-10,0.016227681,62.0,166032850.0
306,485836906,-0.07625933,9.214669e-11,0.031184353,76.0,168913730.0
307,485837504,-0.07172134,1.5375551e-10,0.027171679,138.0,231176900.0
308,485838981,-0.07309917,1.7184462e-10,0.026293999,103.0,176300670.0
309,485880739,-0.072448745,1.1041817e-10,0.029159104,64.0,219323950.0
310,485909730,-0.07600375,1.1027401e-10,0.03413881,133.0,278785000.0
311,485911892,-0.0741598,7.814707e-11,0.03301156,59.0,309866180.0
312,485912047,-0.0730409,9.504255e-11,0.027423495,85.0,198461520.0
313,485931158,-0.08455207,1.1575036e-10,0.043477457,97.0,183860860.0
314,486025194,-0.07237646,1.0789263e-10,0.028386842,86.0,192912860.0
315,486052980,-0.0705177,1.986737e-10,0.023393152,84.0,164545760.0
316,486110216,-0.06607968,8.2678094e-11,0.024645334,74.0,152350720.0
317,486111903,-0.07011273,1.4127577e-10,0.027208816,87.0,123665510.0
318,486132712,-0.07135573,1.1643414e-10,0.021894505,91.0,192596700.0
319,486146717,-0.077049755,1.1994035e-10,0.036793604,135.0,196524220.0
320,486239338,-0.07829831,1.1976227e-10,0.03094556,133.0,215288690.0
321,486262299,-0.07843279,1.05480194e-10,0.035993457,75.0,135142690.0
322,486502127,-0.068393454,7.845248e-11,0.025535414,68.0,146439950.0
323,486560376,-0.074490465,9.906981e-11,0.030419072,74.0,185090240.0
324,486893033,-0.07235923,8.933651e-11,0.030197246,84.0,328850100.0
325,487601493,-0.07307136,1.1569386e-10,0.029355966,116.0,194136500.0
326,487661754,-0.076366894,1.01111314e-10,0.034026638,93.0,193903730.0
327,487664663,-0.073232375,1.8057143e-10,0.023053426,94.0,244138850.0
328,488117124,-0.076140836,1.2192002e-10,0.031736135,85.0,333085860.0
329,488420599,-0.07156043,8.164414e-11,0.027669186,69.0,242415040.0
330,488679042,-0.06807521,1.8738286e-10,0.023755433,73.0,152184300.0
331,488680211,-0.079553284,1.1019411e-10,0.035948176,88.0,189234300.0
332,488680917,-0.068557,1.4729297e-10,0.026658934,73.0,125597144.0
333,488683425,-0.071386866,1.4569723e-10,0.027031295,79.0,168071730.0
334,488687894,-0.071485296,1.01092607e-10,0.030758075,68.0,137946750.0
335,488695444,-0.07452865,1.864847e-10,0.031632043,114.0,146964030.0
336,488697163,-0.07689389,9.4241615e-11,0.030511113,94.0,286980300.0
337,488698341,-0.07235867,1.0767945e-10,0.027946409,75.0,170809650.0
338,490205998,-0.074956246,1.4860486e-10,0.027300585,73.0,117668460.0
339,490259231,-0.07477075,1.0024679e-10,0.03014189,99.0,163491500.0
340,490485142,-0.083460845,9.759399e-11,0.04490848,79.0,108694230.0
341,490916882,-0.06533695,1.1392452e-10,0.01977536,58.0,164633020.0
342,497611660,-0.08065588,9.787137e-11,0.037644252,77.0,129432856.0
343,501799874,-0.07231629,1.2003945e-10,0.029633723,155.0,151723180.0
344,501841672,-0.071683876,1.0353615e-10,0.027439797,99.0,191973570.0
345,501845152,-0.07560505,8.0349546e-11,0.032888237,111.0,269653700.0
346,501845630,-0.07852577,1.412825e-10,0.038489513,109.0,170923730.0
347,501847931,-0.07739352,1.451414e-10,0.03545558,109.0,84757140.0
348,501850666,-0.069618136,1.3121189e-10,0.02270299,264.0,395847360.0
349,501956013,-0.07805411,1.678229e-10,0.031862434,85.0,216305340.0
350,502267531,-0.0759854,9.983997e-11,0.031802893,80.0,191779620.0
351,502269786,-0.08301368,1.05950006e-10,0.031874273,97.0,149175620.0
352,502359001,-0.080148466,1.4746585e-10,0.03254742,91.0,242816260.0
353,502366405,-0.0699277,1.5578558e-10,0.025397733,66.0,162748210.0
354,502367941,-0.062062323,2.0391726e-10,0.01891273,147.0,143615200.0
355,502383543,-0.061609328,1.6876789e-10,0.019575188,149.0,259764050.0
356,502614426,-0.07997955,1.14761554e-10,0.032232527,64.0,156597630.0
357,502978383,-0.08129346,1.4242917e-10,0.041020297,82.0,114615610.0
358,502999078,-0.07395012,1.2861513e-10,0.029862756,171.0,280493920.0
359,503286448,-0.08228736,1.1816488e-10,0.034611486,108.0,135732460.0
360,503814817,-0.0824845,1.2469349e-10,0.03716313,140.0,151473950.0
361,503823047,-0.06428449,9.4480986e-11,0.021973157,127.0,133405800.0
362,506133241,-0.08044614,1.2150611e-10,0.042660158,69.0,106218860.0
363,507101551,-0.07551382,9.001023e-11,0.030022742,92.0,385203870.0
364,507918877,-0.059792023,1.1537631e-10,0.017623825,150.0,236848740.0
365,508980706,-0.08149863,9.871747e-11,0.03795737,67.0,143302740.0
366,509003464,-0.075505845,8.910269e-11,0.030890526,92.0,215519580.0
367,509881736,-0.07201037,1.0108547e-10,0.029921906,166.0,405691680.0
368,510136749,-0.06181599,1.603477e-10,0.017779434,229.0,508583580.0
369,510658021,-0.09273646,1.19936e-10,0.03191559,43.0,181266720.0
370,512319604,-0.05512024,1.10552e-10,0.016189227,193.0,215629800.0
