,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,coeffs_th_inf,has_model
0,-0.07395086943448838,7.317205442398677e-11,-2.262910403849467e-11,-2.920723456393904e-11,0.028782129863833567,47,0.3333333333333333,0.01,237520193.86346126,1.0289656179014104,True
1,-0.06809456572590696,9.451264986093796e-11,-4.829393920445705e-11,1.3089412866197574e-10,0.022876236290052636,66,0.3333333333333333,0.01,219153105.27342394,1.189508536525685,False
2,-0.07029573379576852,6.586549324857277e-11,-2.916923785027253e-11,-2.981998182201373e-11,0.027577813718060444,41,0.3333333333333333,0.01,197616876.3213731,1.0723334022843074,False
3,-0.07109218357334975,5.8137789104520664e-11,-2.5380559052934958e-11,-4.1981605927402665e-11,0.027850976810410686,64,0.3333333333333333,0.01,237416409.7162057,0.9890041138788307,False
4,-0.0728304726450962,6.341322411477793e-11,-6.640390542710526e-12,-9.851071675519167e-11,0.029109137658313383,42,0.3333333333333333,0.01,230512480.1124031,0.9979133999357254,False
5,-0.07357156934536144,5.667422244477247e-11,-9.642213197350253e-12,-1.735162873458438e-11,0.02867217353574416,41,0.3333333333333333,0.01,278704759.73989856,1.0139196396233432,True
6,-0.07270131512724733,9.930608074959685e-11,-2.3882747275446092e-11,-1.0369059754149008e-10,0.02897691671988564,48,0.3333333333333333,0.01,162174229.6358278,1.1050569861161645,True
7,-0.07407952005152954,5.7421957606895855e-11,-3.876874141630868e-12,-1.0358496918070655e-10,0.02914607046692584,62,0.3333333333333333,0.01,303992384.8697071,1.061782942106731,True
8,-0.07366422202287239,7.155364799312245e-11,-1.5440996693291873e-11,-7.898065640665275e-11,0.02931198229865487,58,0.3333333333333333,0.01,185771693.96148756,0.9395012657186789,False
9,-0.07465582293509576,1.0202493159136076e-10,-1.533502085277914e-11,-1.498229850679793e-10,0.029451452555462346,66,0.3333333333333333,0.01,232346179.5844096,1.0375690771155062,False
