,index,El_reference,C,init_threshold,spike_cut_length,R_input
74,555089724,-0.071303725,6.282589e-11,0.029616483,94.0,363315800.0
75,555241040,-0.061537128,6.5334314e-11,0.027098605,103.0,233793520.0
76,555345752,-0.072436415,9.358137e-11,0.03084057,69.0,163794240.0
77,555697303,-0.06868388,6.669399e-11,0.029734844,78.0,192994960.0
78,556923554,-0.06564994,7.410468e-11,0.025311999,60.0,351417150.0
79,556968207,-0.072333515,5.6202154e-11,0.030216893,83.0,305899400.0
80,557261437,-0.068062484,5.6490392e-11,0.029116262,92.0,258493810.0
81,560753350,-0.06587198,8.123716e-11,0.02539935,72.0,218837550.0
82,560965993,-0.074372225,8.058837e-11,0.036947552,64.0,176540930.0
83,560992553,-0.0699615,9.209276e-11,0.027809093,68.0,213522450.0
84,561325425,-0.07427503,5.3665922e-11,0.03218377,31.0,240810420.0
85,561517025,-0.07356286,7.7525465e-11,0.028118381,44.0,139363730.0
86,561532710,-0.07183818,6.877986e-11,0.029489689,65.0,392062560.0
87,561934585,-0.07094771,1.0087996e-10,0.031104825,81.0,206094340.0
88,561940338,-0.07051116,8.2623075e-11,0.025442645,84.0,431490180.0
89,561985849,-0.07283195,7.847418e-11,0.034104344,121.0,81111880.0
90,562003142,-0.06307106,4.1185794e-11,0.0304562,99.0,394694660.0
91,562632795,-0.071043424,7.220313e-11,0.028694907,77.0,186150220.0
92,564346637,-0.06499395,1.0050889e-10,0.026082488,34.0,280137300.0
93,564349611,-0.061813515,6.7913355e-11,0.02244653,82.0,220992290.0
94,565120091,-0.076093376,1.1045757e-10,0.028526897,67.0,276072600.0
95,565209132,-0.06984954,6.295027e-11,0.028390564,78.0,233590290.0
96,565407476,-0.06231239,8.7801634e-11,0.019840134,73.0,491687230.0
97,565415071,-0.07226183,6.315653e-11,0.0343509,38.0,191046510.0
98,565417112,-0.06981653,5.559317e-11,0.02929764,44.0,252391180.0
99,565459685,-0.08206211,6.367846e-11,0.03590407,72.0,198171400.0
100,565462089,-0.07336994,7.434252e-11,0.023751814,52.0,179501040.0
101,565855793,-0.075721554,7.413465e-11,0.0326322,58.0,154124530.0
102,565866518,-0.07217135,7.0144036e-11,0.030007763,50.0,174406960.0
103,565880475,-0.07343326,4.9076992e-11,0.032053277,79.0,235746320.0
104,565888394,-0.07291586,9.270588e-11,0.028532812,72.0,240850830.0
105,566541912,-0.07203344,5.8239136e-11,0.030282771,68.0,423310700.0
106,566647353,-0.07365853,8.6680454e-11,0.03052652,79.0,181108780.0
107,566671538,-0.070687525,7.049693e-11,0.031046728,81.0,251973680.0
108,566678900,-0.07047204,6.768111e-11,0.025654046,72.0,284974660.0
109,566761793,-0.073201165,7.370899e-11,0.028454822,54.0,229967500.0
110,567007144,-0.06883753,6.503133e-11,0.028989023,82.0,270175700.0
111,567029686,-0.0609399,7.535756e-11,0.022928635,74.0,238010800.0
112,567312865,-0.062185533,1.4026996e-10,0.031206422,103.0,99269140.0
113,567320213,-0.07081863,7.089498e-11,0.028024027,78.0,337353060.0
114,567354967,-0.071492225,8.533383e-11,0.02478878,106.0,395787740.0
115,567927838,-0.072844036,5.403259e-11,0.033989605,26.0,143533330.0
116,567952169,-0.071094476,1.0568883e-10,0.02306018,57.0,132436330.0
117,569072334,-0.068403274,5.550756e-11,0.02416899,63.0,485445660.0
118,569494755,-0.06761074,7.01233e-11,0.02337617,54.0,226026370.0
119,569670455,-0.06108834,9.3841795e-11,0.022035917,59.0,254104020.0
120,569723367,-0.07526995,6.937962e-11,0.026450759,34.0,198833580.0
121,569723405,-0.070168346,7.672142e-11,0.023111982,48.0,158208910.0
122,569809287,-0.06988165,7.488145e-11,0.029059319,98.0,284996930.0
123,569810649,-0.066766925,6.695732e-11,0.024171883,76.0,329823100.0
124,569958754,-0.060739648,9.839865e-11,0.017578078,68.0,347674300.0
125,569965244,-0.067099914,9.2708e-11,0.024629133,83.0,208835380.0
126,569998790,-0.07055026,8.583481e-11,0.027046142,65.0,169567710.0
127,570438732,-0.07282834,4.0609422e-11,0.03880846,81.0,395231000.0
128,570896413,-0.071528606,5.1783654e-11,0.033203598,66.0,405721820.0
129,570896453,-0.0698042,9.136179e-11,0.026405023,107.0,458212830.0
130,570946690,-0.07297796,7.075273e-11,0.029706031,49.0,148085600.0
131,571311039,-0.070369415,5.0691968e-11,0.016719555,50.0,134813940.0
132,571379222,-0.07152786,6.2762164e-11,0.024114389,10.0,82093510.0
133,571396942,-0.07398531,6.3807695e-11,0.027744595,59.0,157560860.0
134,571867358,-0.07805546,7.6681626e-11,0.027307825,45.0,139550720.0
135,572609108,-0.0662276,7.312785e-11,0.024148924,60.0,296244800.0
136,573404307,-0.06869475,5.5144233e-11,0.029530428,48.0,176661520.0
137,573622646,-0.07053331,6.870774e-11,0.031636667,43.0,144548750.0
138,574036994,-0.062499274,1.1589926e-10,0.0277787,77.0,539224400.0
139,574038330,-0.06670283,1.2486033e-10,0.029943481,37.0,333218700.0
140,574059157,-0.07383181,4.5068227e-11,0.019415198,15.0,121811200.0
141,574067499,-0.07386601,7.236969e-11,0.028067697,70.0,236482660.0
142,574377552,-0.07118977,9.795391e-11,0.026783854,71.0,201401200.0
143,574734127,-0.071964756,7.9212706e-11,0.030152703,76.0,219971220.0
144,574992320,-0.079107374,8.507494e-11,0.023806104,42.0,130345784.0
145,574993444,-0.06371452,6.491174e-11,0.026267773,114.0,318552540.0
146,575642695,-0.06049045,7.766474e-11,0.021309245,73.0,300340600.0
147,575774870,-0.06633909,5.0731915e-11,0.034747876,87.0,243916350.0
148,577218602,-0.07334942,8.7902505e-11,0.03201662,87.0,220044220.0
149,577369606,-0.074041046,7.2226135e-11,0.035302427,75.0,165524080.0
150,578485753,-0.06916697,6.3378316e-11,0.028199736,81.0,239453310.0
151,578774163,-0.075947456,5.40695e-11,0.030936984,96.0,311633020.0
152,579626068,-0.07117848,8.3351506e-11,0.029304584,72.0,226943040.0
153,579662957,-0.06441278,5.1225576e-11,0.027288022,33.0,387381800.0
154,580014328,-0.07199012,8.339778e-11,0.025525056,56.0,138606100.0
155,580145037,-0.072776884,6.7596095e-11,0.031425856,72.0,209880380.0
156,580161872,-0.06928171,7.135037e-11,0.02447578,71.0,195123970.0
157,580162374,-0.067739755,7.749915e-11,0.029039036,73.0,180161310.0
158,582613001,-0.06365749,4.2262572e-11,0.031238621,103.0,387635360.0
159,582644266,-0.06849865,4.4455745e-11,0.03134006,89.0,427392260.0
160,582917630,-0.06966703,8.157223e-11,0.030523848,72.0,247768350.0
161,583104750,-0.054362904,5.5630292e-11,0.023522364,72.0,445441950.0
162,583138230,-0.074823596,7.396855e-11,0.03913222,78.0,168183950.0
163,583138568,-0.07218886,4.7817753e-11,0.037062317,82.0,270836160.0
164,583146274,-0.07234072,3.9116023e-11,0.03505583,93.0,489903900.0
165,583434059,-0.070969366,8.247099e-11,0.030962233,70.0,229751340.0
166,584231995,-0.065773204,7.73295e-11,0.024119884,104.0,412060770.0
167,584872371,-0.07383462,3.352836e-11,0.0325877,72.0,948502400.0
168,585805211,-0.07954384,6.992497e-11,0.022823526,31.0,159014850.0
169,585830272,-0.078956455,6.05134e-11,0.029123783,41.0,148514700.0
170,585832440,-0.076983936,6.7825585e-11,0.024571424,60.0,222223140.0
171,585841870,-0.06952776,6.257952e-11,0.024940064,38.0,176967060.0
172,585925172,-0.06234063,6.5759884e-11,0.025721017,72.0,381607400.0
173,585944237,-0.07076336,6.940834e-11,0.029955532,84.0,228739970.0
174,585946742,-0.067094214,6.384361e-11,0.024268456,72.0,440351500.0
175,585947309,-0.07414204,4.386037e-11,0.029206218,26.0,206762110.0
176,585951863,-0.07246616,6.5121075e-11,0.025833154,57.0,273762240.0
177,585952606,-0.075662754,4.9419562e-11,0.026129814,44.0,228917620.0
178,586071425,-0.06937487,3.4247605e-11,0.038159333,75.0,260926510.0
179,586072188,-0.067330144,4.953687e-11,0.028805815,87.0,271617340.0
180,586072464,-0.07593532,7.239343e-11,0.03768559,81.0,224278530.0
181,586072783,-0.0723388,5.1126787e-11,0.036950413,83.0,220388240.0
182,586073683,-0.073881745,9.293356e-11,0.02833374,54.0,192521390.0
183,586073850,-0.07536939,6.482847e-11,0.026985247,34.0,165846750.0
184,586379590,-0.064915,9.149554e-11,0.029118437,70.0,188021860.0
185,586559181,-0.06898686,8.425557e-11,0.026953815,95.0,281357120.0
186,586566174,-0.06347601,1.1237199e-10,0.027521472,89.0,323538180.0
187,587045566,-0.07180422,6.724272e-11,0.033477906,67.0,237555420.0
188,590558808,-0.07294753,7.392624e-11,0.028593963,52.0,194739520.0
189,591265629,-0.06460991,6.437785e-11,0.024204863,81.0,1292089500.0
190,591268268,-0.07033939,6.415673e-11,0.026679069,46.0,234786500.0
191,591278744,-0.0722669,5.424903e-11,0.025802324,60.0,205086180.0
192,592952680,-0.070215784,8.1246614e-11,0.02817501,83.0,292980600.0
193,593312584,-0.068294115,3.4725407e-11,0.027576886,93.0,502859780.0
194,593321019,-0.07256763,4.0748228e-11,0.032133427,85.0,262391780.0
195,594091004,-0.07172834,8.916662e-11,0.031700876,79.0,142125970.0
196,609435731,-0.07363179,5.044823e-11,0.029705018,34.0,198561100.0
197,614767057,-0.07507129,9.111033e-11,0.025720684,41.0,158438700.0
198,614777438,-0.07609901,1.3088196e-10,0.029423459,46.0,78270260.0
199,623185845,-0.06804921,1.0607456e-10,0.032624092,92.0,208736210.0
200,313862022,-0.066714264,9.0454255e-11,0.03453174,109.0,87026820.0
201,314642645,-0.07547373,7.8291346e-11,0.027803415,74.0,298994560.0
202,314804042,-0.08344659,1.1004603e-10,0.038002554,97.0,169114560.0
203,314822529,-0.07641611,1.2302728e-10,0.030637011,101.0,159296240.0
204,314831019,-0.070960894,1.5929388e-10,0.03078033,118.0,126454810.0
205,314900022,-0.07126522,6.606676e-11,0.03250546,52.0,362787460.0
206,318733871,-0.071961366,8.107169e-11,0.030373769,81.0,243928460.0
207,318808427,-0.07588348,6.545268e-11,0.035534624,61.0,212104640.0
208,320207387,-0.06936116,1.0518867e-10,0.027516192,105.0,197671950.0
209,320668879,-0.07423543,1.3685658e-10,0.031295594,144.0,126210950.0
210,321906005,-0.07723798,6.068643e-11,0.036925193,141.0,342887870.0
211,323452245,-0.070010245,1.4862159e-10,0.028939497,87.0,56920836.0
212,323865917,-0.07393895,8.257046e-11,0.030137166,79.0,285559000.0
213,324025297,-0.076025054,1.0093116e-10,0.032124534,118.0,254152020.0
214,324025371,-0.070344545,1.1386087e-10,0.031126253,81.0,129462970.0
215,324521027,-0.06790469,9.87525e-11,0.026255224,88.0,133412160.0
216,325941643,-0.078589275,1.1185473e-10,0.032795962,63.0,88376720.0
217,329550137,-0.07423493,1.0447046e-10,0.03475519,77.0,213006670.0
218,329550277,-0.081515394,8.1331275e-11,0.03524913,78.0,173888480.0
219,348592897,-0.07809635,1.1739391e-10,0.034814015,119.0,163901120.0
220,349621141,-0.07497029,1.0094944e-10,0.031353798,93.0,320147800.0
221,354190013,-0.0714533,1.4909547e-10,0.028764792,71.0,141107940.0
222,354833767,-0.087425746,9.892858e-11,0.041531697,53.0,94988140.0
223,370351753,-0.0739771,9.228054e-11,0.0341018,77.0,227382380.0
224,382982932,-0.075022474,9.256241e-11,0.029876586,72.0,186554380.0
225,386049446,-0.08171304,8.352418e-11,0.028467096,66.0,241561170.0
226,386970660,-0.071628645,9.784916e-11,0.027524859,81.0,260159730.0
227,395830185,-0.076138735,1.15944365e-10,0.029393138,84.0,234500060.0
228,397351623,-0.07629028,1.0529265e-10,0.033363096,85.0,239710140.0
229,397353539,-0.07864466,1.0729975e-10,0.035676003,63.0,168810020.0
230,422738880,-0.07572571,8.21042e-11,0.031897243,76.0,197854880.0
231,466632464,-0.0734494,9.1481586e-11,0.030656436,77.0,191465650.0
232,467703703,-0.07826143,1.1831622e-10,0.03642539,113.0,97271704.0
233,468120757,-0.068765394,1.6191878e-10,0.030866532,94.0,67881090.0
234,468193142,-0.076486476,1.162014e-10,0.03186099,90.0,259934540.0
235,469704261,-0.083187796,8.312526e-11,0.03374022,63.0,98013300.0
236,469793303,-0.0768514,9.047168e-11,0.031220928,79.0,186664350.0
237,469798159,-0.07954107,7.330814e-11,0.031712215,67.0,339676770.0
238,471129934,-0.068908446,1.4613921e-10,0.02703599,83.0,66482240.0
239,471141261,-0.07907229,1.4995562e-10,0.029405616,116.0,137487330.0
240,471143169,-0.075178035,1.2446989e-10,0.029306758,80.0,145927460.0
241,471410185,-0.07330335,1.0807059e-10,0.03127939,106.0,146034380.0
242,471758398,-0.07222742,1.2451595e-10,0.024578014,85.0,235867300.0
243,471767045,-0.07060778,1.3797416e-10,0.025191328,117.0,130911370.0
244,471786879,-0.06866214,9.7799706e-11,0.028187165,125.0,187478610.0
245,471789504,-0.07365159,5.7251533e-11,0.03706466,39.0,160992420.0
246,471800189,-0.079459704,1.0206364e-10,0.043686762,75.0,94022360.0
247,473020156,-0.07386732,9.251105e-11,0.030191734,83.0,212376660.0
248,473601979,-0.08059683,8.351207e-11,0.024285456,142.0,247869020.0
249,473611755,-0.07174854,1.654588e-10,0.023552999,58.0,41647270.0
250,475459689,-0.0770753,1.4336976e-10,0.032422047,99.0,206601680.0
251,475744706,-0.081227325,1.4941602e-10,0.025536053,123.0,268115150.0
252,476048909,-0.06449284,2.2225458e-10,0.021179024,91.0,112029970.0
253,476049169,-0.06509755,6.7874116e-11,0.027623618,105.0,189679860.0
254,476054887,-0.07147464,1.3867807e-10,0.031169012,102.0,123715990.0
255,476086391,-0.07765311,1.0374885e-10,0.030618839,67.0,97268740.0
256,476126528,-0.08077262,8.1747914e-11,0.028094096,104.0,265322270.0
257,476131588,-0.07075032,9.8050366e-11,0.027278079,92.0,328769200.0
258,476135066,-0.08252302,1.3143131e-10,0.029083082,64.0,137161740.0
259,476216637,-0.07189462,8.787385e-11,0.02839926,75.0,229092340.0
260,476218657,-0.07630974,1.1022101e-10,0.03155254,78.0,110077060.0
261,476263004,-0.0747154,8.773651e-11,0.026058964,75.0,156521200.0
262,476451456,-0.074689075,1.14273604e-10,0.031245934,80.0,241765840.0
263,476455864,-0.07611382,8.749286e-11,0.032238238,83.0,178713260.0
264,476457450,-0.07286485,9.9141646e-11,0.028097074,71.0,299093800.0
265,476562817,-0.073213026,1.2239698e-10,0.023786936,63.0,177242030.0
266,476616076,-0.07608919,8.351318e-11,0.035545006,112.0,177592600.0
267,476823462,-0.07620767,1.2730453e-10,0.033348035,119.0,143792540.0
268,477127614,-0.07323483,7.155275e-11,0.027999774,87.0,268651620.0
269,477135941,-0.07918236,9.182632e-11,0.030106863,93.0,319085250.0
270,478497530,-0.07425036,9.045133e-11,0.030194378,74.0,224627860.0
271,478499902,-0.0834073,1.0667451e-10,0.035636045,67.0,239333680.0
272,478586295,-0.058527887,1.1366146e-10,0.016083064,77.0,67767630.0
273,478888052,-0.07159457,1.409544e-10,0.028367223,76.0,157348830.0
274,478892782,-0.07523207,1.07040356e-10,0.030803831,77.0,202459230.0
275,479010903,-0.075761504,1.662541e-10,0.031900354,130.0,135725740.0
276,479013100,-0.0797641,1.0033995e-10,0.03422475,77.0,158932080.0
277,479179020,-0.07295003,1.07118585e-10,0.026043298,84.0,220950110.0
278,479225052,-0.06690477,1.4731433e-10,0.024731804,64.0,206961360.0
279,479225080,-0.07541826,1.0094289e-10,0.02792224,125.0,374161540.0
280,479704527,-0.07566868,1.7925304e-10,0.03176286,187.0,237709980.0
281,479721491,-0.07825413,1.5072613e-10,0.034125905,88.0,117921010.0
282,479728896,-0.07741465,1.1822193e-10,0.03268325,79.0,220653630.0
283,479770916,-0.07087226,1.8227742e-10,0.026365804,72.0,114892056.0
284,480003970,-0.0682262,3.742502e-10,0.018610248,91.0,83813320.0
285,480087928,-0.07331233,1.061456e-10,0.029548043,110.0,251575120.0
286,480114344,-0.07635355,1.2476249e-10,0.033783197,76.0,85513670.0
287,480116737,-0.0736528,1.7227092e-10,0.027263993,119.0,98550560.0
288,480122859,-0.06963883,1.1616151e-10,0.025081538,73.0,464091000.0
289,480124551,-0.07469197,8.21114e-11,0.034879774,71.0,140479000.0
290,480169178,-0.0740374,1.4145426e-10,0.030070236,112.0,152630510.0
291,480351780,-0.062251057,1.645703e-10,0.01610399,89.0,283830080.0
292,480353286,-0.07166263,1.3474123e-10,0.028354727,91.0,264504220.0
293,483020137,-0.08024655,6.789626e-11,0.032333434,78.0,242501980.0
294,483061182,-0.0730984,1.09106786e-10,0.031076267,103.0,197851120.0
295,483068687,-0.074679,1.03667755e-10,0.027987648,100.0,154919100.0
296,483092310,-0.07138219,1.2062173e-10,0.02445886,126.0,219422290.0
297,483101699,-0.08054213,9.5052154e-11,0.037483294,41.0,186198540.0
298,484564503,-0.06931278,8.999101e-11,0.02514196,62.0,187680380.0
299,484679812,-0.0709671,9.065945e-11,0.02530136,69.0,243425120.0
300,485161419,-0.077553235,9.9421714e-11,0.025412982,91.0,223668500.0
301,485468180,-0.066128395,1.00492226e-10,0.023744568,67.0,273982180.0
302,485574721,-0.076665215,1.2666486e-10,0.028212849,167.0,320906500.0
303,485574832,-0.069250725,1.8822105e-10,0.02084885,87.0,90592010.0
304,485835016,-0.0718471,1.2576429e-10,0.026854439,91.0,146469260.0
305,485835055,-0.071102515,2.3205919e-10,0.016277991,108.0,116589870.0
306,485836906,-0.07905098,1.04856755e-10,0.029972663,61.0,191689630.0
307,485837504,-0.07286073,1.2712059e-10,0.028915783,119.0,279981340.0
308,485838981,-0.073685035,1.0689815e-10,0.028458413,100.0,196512600.0
309,485880739,-0.07174544,1.2673519e-10,0.025846977,80.0,164296750.0
310,485909730,-0.07887814,1.1538006e-10,0.035738338,141.0,281971170.0
311,485911892,-0.07589026,9.615555e-11,0.034270447,83.0,196674600.0
312,485912047,-0.07326182,1.0183166e-10,0.02816977,82.0,176603220.0
313,485931158,-0.079521745,8.081557e-11,0.041233085,101.0,185893380.0
314,486025194,-0.07299596,1.1739143e-10,0.027896821,78.0,278713250.0
315,486052980,-0.070559174,1.9048298e-10,0.02264899,96.0,175954660.0
316,486110216,-0.068031535,7.763631e-11,0.025637427,66.0,143627540.0
317,486111903,-0.07049397,1.0618305e-10,0.02878126,69.0,152465840.0
318,486132712,-0.070889294,1.1018927e-10,0.024146387,107.0,239638370.0
319,486146717,-0.0769776,1.4375147e-10,0.034766436,171.0,170142110.0
320,486239338,-0.0735091,9.2390436e-11,0.030338055,113.0,202418660.0
321,486262299,-0.07882229,2.2563318e-10,0.03688903,73.0,77868810.0
322,486502127,-0.07156564,8.132941e-11,0.028251158,73.0,151042050.0
323,486560376,-0.07761544,9.735601e-11,0.027380934,75.0,159164450.0
324,486893033,-0.07237647,9.847694e-11,0.030304482,105.0,260234140.0
325,487601493,-0.07445035,1.1280965e-10,0.03109136,129.0,201317870.0
326,487661754,-0.08277356,1.6308231e-10,0.04064436,58.0,361927680.0
327,487664663,-0.07238025,1.9998841e-10,0.021929525,103.0,219775790.0
328,488117124,-0.07403663,1.12274724e-10,0.029015144,80.0,356680960.0
329,488420599,-0.07246221,1.1800587e-10,0.026840558,110.0,147328900.0
330,488679042,-0.074240744,1.1705205e-10,0.029292805,96.0,193348640.0
331,488680211,-0.07479115,1.0778631e-10,0.033138823,65.0,167289420.0
332,488680917,-0.06893961,1.5092894e-10,0.02317354,66.0,116808010.0
333,488683425,-0.07127804,1.7486604e-10,0.02075577,79.0,255250420.0
334,488687894,-0.07113173,9.5345586e-11,0.02778433,75.0,158799650.0
335,488695444,-0.07482228,1.6716925e-10,0.03139712,112.0,190710100.0
336,488697163,-0.07661713,9.5297596e-11,0.03087699,95.0,259202290.0
337,488698341,-0.07292591,1.5514658e-10,0.02605721,82.0,117422510.0
338,490205998,-0.0755054,1.4508052e-10,0.028237777,94.0,125059530.0
339,490259231,-0.07608031,9.716123e-11,0.030769167,100.0,178260500.0
340,490485142,-0.072443195,8.180126e-11,0.033413693,75.0,145276510.0
341,490916882,-0.06672772,1.2744543e-10,0.021113353,66.0,242045420.0
342,497611660,-0.08001946,1.07605536e-10,0.036958113,90.0,128825000.0
343,501799874,-0.082232796,1.3201419e-10,0.03628669,170.0,298304160.0
344,501841672,-0.07010485,7.987297e-11,0.026070794,130.0,244933630.0
345,501845152,-0.07099894,8.65894e-11,0.028621538,99.0,248472560.0
346,501845630,-0.07728155,1.2568467e-10,0.035009842,105.0,207097200.0
347,501847931,-0.078223005,7.0930685e-11,0.031882726,68.0,116105420.0
348,501850666,-0.06475511,1.0969774e-10,0.019157017,254.0,187732300.0
349,501956013,-0.07479164,1.5091023e-10,0.03165716,113.0,223773900.0
350,502267531,-0.07289064,8.9147745e-11,0.032365203,88.0,228587760.0
351,502269786,-0.07599016,9.999281e-11,0.031924672,64.0,167228820.0
352,502359001,-0.08028398,1.4252917e-10,0.03183378,92.0,227680080.0
353,502366405,-0.07506572,2.310315e-10,0.02288229,108.0,115273770.0
354,502367941,-0.060826194,2.356129e-10,0.016882598,194.0,110824080.0
355,502383543,-0.067566134,1.2736329e-10,0.026686717,123.0,377015550.0
356,502614426,-0.07777028,1.3314555e-10,0.029797694,57.0,51923972.0
357,502978383,-0.07267838,9.8575786e-11,0.03239163,73.0,159556540.0
358,502999078,-0.07228545,1.14132453e-10,0.031919174,208.0,432104500.0
359,503286448,-0.080391474,1.171597e-10,0.03519967,111.0,141773470.0
360,503814817,-0.074989334,1.4260666e-10,0.037571073,105.0,161146620.0
361,503823047,-0.064243294,8.615037e-11,0.023012843,96.0,168200640.0
362,506133241,-0.0779664,9.1931816e-11,0.028992178,58.0,110980390.0
363,507101551,-0.08264409,1.16447e-10,0.03191756,80.0,143132540.0
364,507918877,-0.058801625,1.2730282e-10,0.022344384,180.0,169646960.0
365,508980706,-0.07824324,1.4253625e-10,0.042401582,84.0,102914540.0
366,509003464,-0.07584818,1.0980743e-10,0.031983588,148.0,209730720.0
367,509881736,-0.06341576,8.613181e-11,0.022870496,172.0,240437730.0
368,510136749,-0.07137783,1.2734191e-10,0.02218919,173.0,391178180.0
369,510658021,-0.08818848,1.2135208e-10,0.030151255,58.0,276374460.0
370,512319604,-0.05618896,1.05191286e-10,0.015523104,202.0,167824740.0
