,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,coeffs_th_inf,has_model
0,-0.07416322513647569,6.641093941571728e-11,-3.2405649134280575e-11,3.87306399428127e-11,0.029801248041446585,32,0.3333333333333333,0.01,229697979.26084232,0.9546649342690113,True
1,-0.06963753669315678,1.0076010261332906e-10,-5.0522163747676786e-11,9.52208519139307e-11,0.024407550308287604,72,0.01,0.01,214931158.92127264,1.1488717122179275,False
2,-0.07010263571539356,6.634278736935024e-11,-2.0362415743310934e-11,-5.597519314855102e-12,0.026214899697263008,53,0.3333333333333333,0.01,188371998.5713517,1.071909490621041,False
3,-0.07264998175168268,5.423522567292201e-11,-2.664678778867125e-11,-6.872426352090544e-11,0.028748923555375457,43,0.3333333333333333,0.01,234269552.37524378,0.9644510974432339,False
4,-0.07251725127293354,5.303329916796577e-11,-8.015192904210436e-12,-1.0429695331398057e-10,0.02876214346621097,32,0.3333333333333333,0.01,217701760.58461237,1.0403649311859882,False
5,-0.07198574137368945,7.794371782855678e-11,-5.5950100972921284e-11,1.705083640557595e-10,0.029175215886524226,41,0.3333333333333333,0.01,298785403.87902176,1.0793261214496708,True
6,-0.07309963786669915,8.798579137468347e-11,-5.078571174318593e-11,6.692945470557206e-11,0.029504795206947307,33,0.3333333333333333,0.01,171202106.08613712,1.070326407123902,True
7,-0.07295798610785689,4.9643248765346364e-11,-4.764177512363871e-12,-4.378872777587973e-11,0.029095817171232784,54,0.3333333333333333,0.01,344531552.2195698,0.9322383888027412,True
8,-0.07490441747131164,7.308839982841906e-11,-2.000346532712098e-11,-1.5379183207468982e-10,0.03078839723930183,54,0.3333333333333333,0.01,146749459.06963205,0.8812757836235457,False
9,-0.07378843362581171,6.555364397683037e-11,-9.514546476712519e-12,-1.0337504106801836e-10,0.02921742022432356,40,0.3333333333333333,0.01,207745189.5010385,1.000949854222234,False
10,-0.07534157001134867,8.298975246717662e-11,-9.164024502866359e-12,-9.066932270558783e-11,0.031007305324323317,41,0.3333333333333333,0.01,100737349.174339,0.8986928302007618,True
11,-0.07089325163768323,4.9981453068784685e-11,-4.332405751694108e-11,-2.7508569038296044e-12,0.027832226287733543,33,0.3333333333333333,0.01,261151104.13124755,1.0805948960121703,False
12,-0.07241314726883599,8.192804025476247e-11,-1.0744169139443945e-11,4.642021098144089e-11,0.02648242704937295,77,0.3333333333333333,0.01,199530374.325209,1.0457272395307384,False
13,-0.0747146950659656,8.181509266972375e-11,-3.458483902713321e-11,-2.809957618985892e-11,0.029577694199483216,41,0.3333333333333333,0.01,110693881.55593397,0.9251156074162492,False
14,-0.0725360858612564,6.169273494485919e-11,-4.8429907481277396e-11,-6.38668863230878e-11,0.028985898340690895,49,0.3333333333333333,0.01,181064779.56566224,0.9829345398972358,False
15,-0.06988385981252657,5.508060819873839e-11,5.2315887740621464e-12,-3.7327973217440226e-11,0.02619215834643052,41,0.3333333333333333,0.01,232796237.6558089,1.0736756880511067,False
16,-0.07294112729257836,5.4070184439002435e-11,-9.859637934552723e-12,-4.3975995822056514e-11,0.028392124875823176,37,0.3333333333333333,0.01,159964452.84097993,1.0012754133541213,True
17,-0.07186670158484344,8.169519284195866e-11,-5.851271887746463e-11,1.0707807615083611e-10,0.02888844912780105,37,0.3333333333333333,0.01,266947452.99198022,1.099542171717118,False
18,-0.07217678561518806,6.024186775783831e-11,-6.701297950801413e-11,1.3870606675574834e-10,0.026306397892880484,46,0.3333333333333333,0.01,294515049.6166844,1.0127308781267335,False
19,-0.07119485854657814,5.8160410808861186e-11,-1.0766585664518542e-11,-8.896811180385067e-11,0.02780219177509523,47,0.3333333333333333,0.01,226015641.88972852,1.079481261681782,True
20,-0.070528699842238,6.6293801272458e-11,-3.365080814737525e-11,-2.653685603066499e-10,0.02894380092100569,45,0.1,0.01,144331469.09658724,1.0137263975195878,True
21,-0.0722320299842449,4.6243135090332595e-11,-1.0438653792505314e-11,-2.984080009564017e-11,0.028159528041170227,52,0.3333333333333333,0.01,294548705.36611474,0.9869405105774569,True
22,-0.07246122750062649,1.0704820715562082e-10,-1.4814334336323883e-10,4.925614835427273e-10,0.02533871860110428,61,0.01,0.01,280145702.7785423,1.0961577223108017,True
23,-0.07275032740286388,7.573709674332765e-11,-4.0973499299172744e-11,3.271599083019243e-11,0.029740564842476832,48,0.3333333333333333,0.01,168217996.90417358,1.0467830852101896,False
24,-0.07201159189256374,5.5936140840191295e-11,-1.8122257700764223e-11,-8.36336109194241e-11,0.028687060790356572,57,0.3333333333333333,0.01,272349885.1829398,0.9986039434861416,False
25,-0.07196689115930541,7.842412485922382e-11,-7.643375295131357e-11,4.016503670656574e-10,0.024842589831080526,59,0.01,0.01,243396704.6890667,1.120486017844166,False
26,-0.07182646518684806,4.684539903635615e-11,-1.8365400751998468e-11,-3.0327050337684384e-11,0.029826135600616328,74,0.3333333333333333,0.01,249088994.30395034,0.9682063984067129,True
27,-0.0713897514605006,6.403439460126926e-11,-1.1120729870522599e-11,-4.9736820886455174e-11,0.02438866690063913,91,0.3333333333333333,0.01,343079436.03000546,1.131346509445983,False
28,-0.07302516333460385,7.608937291061407e-11,-4.7818872762714263e-11,8.41626050284957e-11,0.02980563808777225,44,0.3333333333333333,0.01,182977585.07173428,0.9983296546379772,True
29,-0.07380312536612346,5.682504078361163e-11,-9.475434394196369e-12,-7.385630409491171e-12,0.030432622028672616,36,0.3333333333333333,0.01,214815911.87471905,1.049977559126114,True
