,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,coeffs_th_inf,has_model
0,-0.07463577346316082,6.745824088309824e-11,-5.163090643851423e-11,9.545859402393726e-11,0.03089103484637249,31,0.3333333333333333,0.01,287626465.42991936,0.9835413785622815,True
1,-0.07000445320193671,9.120116558598984e-11,-7.353808509313237e-11,1.2721128867739249e-10,0.02662933421774284,36,0.3333333333333333,0.01,124110604.24405035,1.0701330011604493,False
2,-0.06927811306192347,8.129897470573726e-11,-5.230545638204905e-11,1.342837593604676e-10,0.025353390144239207,19,0.01,0.01,149649206.74865574,1.0452975365078963,False
3,-0.0721936355087115,4.614053893043238e-11,-2.8131076248320442e-11,2.095434076337912e-10,0.028837050605974027,32,0.01,0.01,266185225.0802227,0.9935803573846498,False
4,-0.07080171385724109,6.64730452640124e-11,-4.017112933201422e-11,1.4494803365824647e-10,0.027320688599885904,20,0.01,0.01,292857462.68392587,1.0658358430426185,False
5,-0.07214428756143587,5.913767732635324e-11,-3.385654349960124e-11,1.762130789667224e-10,0.02803719985950247,36,0.3333333333333333,0.01,317820439.4720318,1.0887902179032072,True
6,-0.0717346094016175,8.6965050321619e-11,-5.611894029465505e-11,8.663503483420323e-11,0.027281205777547966,34,0.01,0.01,189523416.06178927,1.0718701573019214,True
7,-0.07207478935655279,5.5070572346794603e-11,-2.5717792210432442e-11,2.1938077971836303e-11,0.028270703035899725,59,0.3333333333333333,0.01,338651538.0088378,1.0483305806160659,True
8,-0.07369653551764864,7.421699477504633e-11,-3.315334807319736e-11,-3.2320830112468386e-11,0.028429468656186712,27,0.3333333333333333,0.01,217150452.59323835,0.9634025915534902,False
9,-0.07232597618194804,6.868911182441105e-11,-4.116179623472494e-11,1.5634046956384129e-10,0.02734637906191158,17,0.01,0.01,289568746.40950865,0.9870961836583558,False
10,-0.07453952130141801,9.42461989198915e-11,-4.6002204030975234e-11,-9.858906187988424e-11,0.028929951958710707,36,0.3333333333333333,0.01,109295360.53205857,0.9448971346267538,True
11,-0.07073384543301468,5.543207899768398e-11,-3.5885439941467604e-11,7.657700848541294e-11,0.02724146418750592,20,0.01,0.01,203222903.82380852,1.0182203657511064,False
12,-0.07168656555059122,8.874059588791181e-11,-5.551604357225336e-11,1.4504914719208942e-10,0.026638478907891654,55,0.3333333333333333,0.01,185371971.29387906,1.0050204146976103,False
13,-0.07346672770701632,8.667284215216455e-11,-4.6556227209816985e-11,-4.979429978949235e-12,0.027600195088689262,36,0.3333333333333333,0.01,185178712.65025723,0.9985678286192117,False
14,-0.07188878942580809,7.062768533478912e-11,-4.0410794412560465e-11,-5.3687102767762334e-11,0.02796514734455316,53,0.3333333333333333,0.01,169035559.17778173,1.0120041737557952,False
15,-0.06914804354512744,6.518692672241878e-11,-3.855039618501237e-11,1.233711444348442e-10,0.0251409666660752,28,0.3333333333333333,0.01,275340267.75741404,1.040143624345703,False
16,-0.07385879382517484,6.633855929119606e-11,-3.5704303941453655e-11,6.353178329356734e-11,0.029549054505057862,20,0.3333333333333333,0.01,140571262.81361735,0.9700885441246158,True
17,-0.07236059442260702,7.163792044038528e-11,-4.8878285819160155e-11,1.5519368405270163e-10,0.02855339359467818,28,0.3333333333333333,0.01,269146765.16295296,1.0452908660856912,False
18,-0.07010498423874338,6.526596579923677e-11,-3.724089531949323e-11,1.2248381362378752e-10,0.025641515307138416,45,0.01,0.01,281814211.35506546,1.0977515770278263,False
19,-0.07062059238155713,6.279340504866005e-11,-4.6857465743309795e-11,2.1089514763674284e-10,0.02728642056098197,37,0.01,0.01,244039588.67216527,1.0870634055168593,True
20,-0.07013157809873062,8.4192422531765e-11,-5.046356261000739e-11,-4.4241516610055644e-11,0.027692961178194975,58,0.1,0.01,162108201.39692125,1.0178392765652071,True
21,-0.07090707122277852,4.6014602101110356e-11,-2.6694024350121617e-11,9.20251662115517e-11,0.027977448492501975,66,0.3333333333333333,0.01,396648925.00233483,0.9904517102436947,True
22,-0.06940019120915919,1.2270003662110944e-10,-8.132305428381783e-11,2.2739685035818346e-10,0.024104341979299393,61,0.01,0.01,308125776.2801909,1.092898302509944,True
23,-0.07286054292704142,8.333139125195848e-11,-4.986533285534072e-11,1.1258979904326637e-11,0.02853431776261028,40,0.01,0.01,121825828.55032024,1.094412271244718,False
24,-0.06959730960487188,4.875368119225227e-11,-2.825793785428527e-11,1.7567070108531415e-10,0.027324361260844164,20,0.01,0.03333333333333333,335158876.33443505,1.0820048180984174,False
25,-0.07184662664299524,8.636319423029124e-11,-6.397357582186921e-11,2.0052028690449705e-10,0.02672949054162093,42,0.01,0.01,253400566.34731424,1.0243181960473209,False
26,-0.07216444959728648,5.580975741778894e-11,-2.6832452854937918e-11,-8.770840133095508e-11,0.0287191236429808,79,0.3333333333333333,0.01,272062963.44961953,0.986825185698835,True
27,-0.07232808384717397,5.64112446906509e-11,-3.540467167756112e-11,2.8565130055871376e-11,0.0272465485790644,39,0.3333333333333333,0.01,313068908.4018394,1.0743980491153526,False
28,-0.07214289982186511,8.374895083211669e-11,-4.942801680030541e-11,5.71651997182958e-11,0.027482815619071767,45,0.01,0.01,188001857.9323817,1.0501334842903223,True
29,-0.07320539647006807,7.044987148639552e-11,-4.0159735324206244e-11,-7.289428107577748e-12,0.03017883602526425,49,0.3333333333333333,0.01,269984546.9361219,1.0294544527388187,True
30,-0.07156156427109607,6.748194154327666e-11,-3.839197546837269e-11,8.859625706801533e-11,0.02727905330396511,48,0.3333333333333333,0.01,184245628.3642596,0.9589229629668301,True
31,-0.06906273565563033,8.529378764906966e-11,-6.516169547964912e-11,1.8896353012523018e-10,0.024521762323479572,80,0.3333333333333333,0.03333333333333333,445993061.74436074,1.0995288191584494,True
32,-0.0701273529763583,7.782595564587903e-11,-5.679429699524097e-11,2.3571919246223865e-10,0.02579620163312088,37,0.01,0.01,305128450.6082815,1.0969125116447238,False
33,-0.07062837962099644,8.46525758678573e-11,-5.67575112714416e-11,1.564957396471282e-10,0.026706603464519408,29,0.01,0.01,276935492.90708274,0.9358261778849868,True
34,-0.06977190450614416,8.543581014144038e-11,-7.007022734381292e-11,2.3104260463163728e-10,0.025111251101924647,54,0.01,0.01,325444891.68946207,1.0340739462017563,False
35,-0.07213370062432897,6.189621982006087e-11,-3.668892461951927e-11,1.6345439322615458e-10,0.027600738626221893,24,0.01,0.01,275037994.86921895,0.9710012144100614,False
36,-0.07545931654631888,7.080820969935707e-11,-4.327782716398999e-11,5.900534516165216e-11,0.029531143942843213,21,0.3333333333333333,0.01,202190794.84066167,0.9518366303037891,True
