,El_reference,C,asc_amp_array_0,asc_amp_array_1,init_threshold,spike_cut_length,asc_tau_array_0,asc_tau_array_1,R_input,coeffs_th_inf,has_model
0,-0.07297547737156647,6.058726579053121e-11,-5.881331726961275e-11,6.872610511309001e-11,0.030002942258215325,36,0.3333333333333333,0.01,219162449.47606125,1.0275341223121315,True
1,-0.07167505963829311,5.69282265398384e-11,-5.3629209621496876e-11,6.270556579696257e-11,0.028249812144731202,53,0.3333333333333333,0.03333333333333333,307074801.8239123,0.940791810285015,False
2,-0.07006252965825056,7.358721146403303e-11,-5.4361859887947136e-11,9.490489557388916e-11,0.026523196085013308,56,0.3333333333333333,0.01,313669256.67939943,1.011649645389263,False
3,-0.06977229772759577,6.684323930082797e-11,-5.949549457041648e-11,2.932305335913002e-10,0.026571166712239247,60,0.01,0.01,311972132.4780333,1.076259953766334,False
4,-0.06885837836311914,8.736774037188215e-11,-6.095495734898266e-11,1.1309040028340603e-10,0.026285738169687614,51,0.01,0.01,272184164.2277983,1.1253873109944188,False
5,-0.07218211816487204,8.61843247829566e-11,-6.020990198574555e-11,2.331445407718983e-10,0.028563589763136017,47,0.01,0.01,196493971.51535448,1.0547254385901623,True
6,-0.0727017668222336,8.320266755745325e-11,-5.981386012287953e-11,1.2119977826522057e-10,0.029154789397546947,36,0.01,0.01,198107546.05696934,1.0493358416766196,True
7,-0.0720911714869559,6.05512867361341e-11,-3.554984518120864e-11,-3.424929268938079e-11,0.028762375607309865,59,0.3333333333333333,0.01,268275147.50089946,1.0149266633716234,True
8,-0.0728090975209329,8.153686866032103e-11,-5.130201284223329e-11,4.136404813517704e-11,0.028754416936160446,22,0.01,0.01,221643663.3837401,0.9968400914123273,False
9,-0.07050421439307417,7.592559163654354e-11,-5.6768754899868314e-11,1.0673346625744228e-10,0.0268314395222627,25,0.01,0.01,256998438.0069465,0.9868599420169731,False
10,-0.07358694034182864,8.108162020333252e-11,-5.733441614457617e-11,-2.0850532181555373e-11,0.029347063472174008,33,0.3333333333333333,0.01,190717573.76885363,0.9656415044316385,True
11,-0.0704352638968333,7.409651108276947e-11,-5.133863282445653e-11,9.641251764654844e-11,0.026623258640455234,41,0.3333333333333333,0.01,299053492.6608318,1.0245845808441865,False
12,-0.07044455712944436,6.767231898521793e-11,-5.7744912762274824e-11,1.3147889627325493e-10,0.026812961782842915,59,0.3333333333333333,0.03333333333333333,298581581.1228203,0.9927834587000032,False
13,-0.07238050537324849,7.596675862350109e-11,-5.279251842009643e-11,2.0041909714997744e-11,0.02836497250270359,25,0.01,0.01,228756615.11274126,0.9979383833637191,False
14,-0.07172355322271742,5.337524114159355e-11,-4.759404816516569e-11,2.1254717592168965e-11,0.028037954681877947,39,0.3333333333333333,0.01,249513666.73680538,0.9863736755656801,False
15,-0.06958207391049653,8.116435460279742e-11,-5.657758279483908e-11,1.1613559387426958e-10,0.026181038883468042,31,0.3333333333333333,0.01,290622226.68490356,0.9897256705179894,False
16,-0.07051763845399867,6.775341156418653e-11,-5.551391581513448e-11,1.0875456863141288e-10,0.026883451599949596,59,0.3333333333333333,0.01,304371468.79006404,1.000976242873285,True
17,-0.07196795094768188,9.236453202264007e-11,-6.256328766670404e-11,7.249801230287688e-11,0.0282289346295999,43,0.01,0.01,200992086.72032744,1.0723173609018644,False
18,-0.06853368712027452,7.692502839455728e-11,-5.953517527821427e-11,2.38466685008927e-10,0.024802336788084786,51,0.01,0.01,300525777.4392865,1.1635359610754115,False
19,-0.06932571777892535,7.480770386507623e-11,-6.212623997480483e-11,2.3067299599843057e-10,0.026401244418680633,54,0.01,0.01,294993514.9182038,1.0904692385028458,True
20,-0.07088472035390252,6.869573247293453e-11,-4.348151097442124e-11,-1.9398803724038524e-11,0.028121714162846517,51,0.1,0.01,275943501.7941749,1.0150673320102752,True
21,-0.07037398064451694,5.716782346969544e-11,-5.452575023151158e-11,6.849128727695823e-11,0.027583990196358835,58,0.3333333333333333,0.01,264439560.14106995,0.9857756056512615,True
22,-0.06844916096713913,1.0216604643555124e-10,-7.103223416089835e-11,4.698496837686742e-10,0.023988042557129274,62,0.01,0.01,267258759.87507588,1.123508293553878,True
23,-0.07261791175061144,8.265854033779421e-11,-6.098124968256722e-11,1.2025822114053543e-10,0.02899613971682223,40,0.01,0.01,195951992.46854034,1.0445371119431204,False
24,-0.06862908968424805,8.598716446546983e-11,-5.920387056614901e-11,1.828172435930539e-10,0.02599941820472385,60,0.01,0.01,319796607.983047,1.1102246297653455,False
25,-0.07091122913033994,8.187868658873794e-11,-5.441941028559097e-11,2.7535015220180603e-10,0.025026870014914538,33,0.01,0.01,301762830.8819285,1.062745252035675,False
26,-0.07158056922327109,6.531362836763174e-11,-5.972153806925183e-11,-1.1805666117205993e-10,0.02905904301883548,80,0.3333333333333333,0.01,209922288.10108703,1.0027572524530222,True
27,-0.06976676425139294,6.83817689053482e-11,-3.8739908543761476e-11,3.683547373455986e-11,0.0254767870049447,77,0.3333333333333333,0.01,350318976.68182003,1.1052835815456015,False
28,-0.07252220927411308,8.393438356338246e-11,-6.122702978753907e-11,1.4581958731318327e-10,0.028775770149491262,35,0.01,0.01,199283839.5793172,1.0759521542808592,True
29,-0.07255073502957907,7.434978656947079e-11,-4.7203613130889145e-11,-5.018511835123722e-11,0.02905174605857586,60,0.3333333333333333,0.01,235485014.28108335,1.0129685586101722,True
30,-0.07071415164520757,6.24302460306046e-11,-5.656629249071966e-11,1.3784401146642976e-10,0.02699816656644462,59,0.3333333333333333,0.01,294919680.5010385,0.9975636693834902,True
31,-0.06922133663415231,7.069870388750788e-11,-4.050612360684923e-11,5.4099551069414004e-11,0.025320863003076923,83,0.1,0.01,385892944.63729286,1.0712238900080835,True
32,-0.06896445457603144,8.183165943274991e-11,-6.637310683592535e-11,2.368600716369862e-10,0.025117056165055676,51,0.01,0.01,279077011.7563227,1.1277388343352033,False
33,-0.0695712230463579,8.45608382350573e-11,-5.651493910633199e-11,7.966293446313919e-11,0.02546484110844028,52,0.3333333333333333,0.01,304630560.09205693,1.0815757930262906,True
34,-0.06922074087279013,7.54129048262597e-11,-5.619675883776963e-11,1.0085694808156603e-10,0.02641024859640779,55,0.1,0.01,304253482.4661329,1.0446829051027655,False
35,-0.06963483499751029,7.979882256844276e-11,-5.922057927997892e-11,1.1000271265930909e-10,0.026014534686102115,41,0.01,0.01,292873665.3396609,1.0333460183517054,False
36,-0.07360743948224781,7.372062646475672e-11,-5.720775085626948e-11,5.7582654114256665e-11,0.029154691512019507,25,0.3333333333333333,0.01,186828620.54674327,0.948807855591915,True
37,-0.07278501989483581,6.259484058027992e-11,-6.375751585567656e-11,2.0024971505345916e-11,0.028506219226637666,37,0.3333333333333333,0.01,196587168.9272295,0.9665043675102093,False
38,-0.06996621831151482,5.160446087841418e-11,-3.161947324269729e-11,-9.458740870440933e-11,0.026908044542679678,73,0.3333333333333333,0.03333333333333333,351085282.2373968,0.9985954131647292,False
39,-0.07248443256949091,7.388688589682256e-11,-5.5258909794277257e-11,1.1169254921610501e-10,0.02822334352874504,28,0.01,0.01,216078880.2227339,0.9545796555518115,True
40,-0.07094640285552528,7.997809319228778e-11,-5.5911662339831e-11,2.3224533904044513e-10,0.02720084631871427,49,0.01,0.01,282971080.19159913,1.0666001929640752,False
41,-0.0728453961894462,7.874411087875208e-11,-5.794856657872097e-11,1.6367767338716415e-10,0.029173071858626057,32,0.01,0.01,197996920.36106005,1.033671633259793,True
42,-0.07126143977935406,6.490108176868217e-11,-5.2868412355964926e-11,1.801989016851504e-10,0.027442018032312047,58,0.3333333333333333,0.03333333333333333,302294106.0402535,1.0858954995054115,False
43,-0.07159309438175102,9.226511300732539e-11,-6.676632455143648e-11,4.828456321862318e-11,0.027714241161029215,22,0.01,0.01,205491152.86280233,0.9828233497880685,False
44,-0.07276680277714258,7.245364700907453e-11,-4.9428052743336426e-11,1.5814632216497045e-11,0.028877108508342228,25,0.3333333333333333,0.01,219060621.38279954,0.9500111827641163,False
45,-0.07026003455023486,7.649329567988798e-11,-5.8136969592621414e-11,4.292915110982403e-11,0.027121334970891125,34,0.3333333333333333,0.01,300982518.11167336,0.9596773090243926,True
46,-0.0712452296391457,6.140024037301194e-11,-5.283477715097156e-11,6.988933846962062e-11,0.027883730774581304,29,0.3333333333333333,0.01,246991814.40713102,0.9205033857428786,False
