,index,El_reference,C,init_threshold,spike_cut_length,R_input
36,485184849,-0.07488015,6.033476e-11,0.025753835,30.0,184600900.0
37,486896849,-0.0718941,9.0568546e-11,0.030715335,39.0,100795480.0
38,487099387,-0.06306681,1.2541161e-11,0.016026702,23.0,1902945400.0
39,488501071,-0.07993946,7.466253e-11,0.022449903,39.0,126736584.0
40,488504814,-0.07431536,9.811976e-11,0.031443555,84.0,235024420.0
41,488677994,-0.071787626,5.8473996e-11,0.030906292,20.0,180515250.0
42,490382353,-0.06978791,7.831718e-11,0.029792475,33.0,127458760.0
43,490387590,-0.068140134,4.6053644e-11,0.03446962,-28.0,87332776.0
44,509515969,-0.07093513,4.3202292e-11,0.02461061,8.0,141973170.0
45,509617624,-0.07405213,6.4286444e-11,0.027451752,43.0,190551220.0
46,510715606,-0.07042029,5.0094987e-11,0.027662706,35.0,151957490.0
47,514767977,-0.07401285,5.6337494e-11,0.030324025,65.0,370170080.0
48,514824979,-0.07545925,4.9071188e-11,0.03124157,75.0,443275620.0
49,515315072,-0.075588875,7.0387966e-11,0.02151851,53.0,602039550.0
50,516362762,-0.06874497,7.381719e-11,0.029524265,64.0,316856450.0
51,517345160,-0.065570004,1.06560635e-10,0.026029078,77.0,1415085000.0
52,519749342,-0.07238142,1.0151402e-10,0.028382206,76.0,309098200.0
53,523748610,-0.0710069,6.9648905e-11,0.02891841,75.0,210900050.0
54,524689239,-0.071266375,6.865796e-11,0.031374674,69.0,204180260.0
55,526531616,-0.07152486,6.5838696e-11,0.029372506,77.0,226051800.0
56,527095729,-0.071948074,6.644893e-11,0.027022516,80.0,160530020.0
57,527869035,-0.06556331,8.446958e-11,0.02625597,100.0,221061840.0
58,530731648,-0.060044654,8.074977e-11,0.028146116,75.0,242212160.0
59,530737765,-0.06838429,9.393689e-11,0.03289823,58.0,259255200.0
60,534141324,-0.07446476,1.08482806e-10,0.0330016,65.0,196766900.0
61,534303031,-0.058198303,1.4775725e-10,0.018987577,-11.0,267870300.0
62,535708196,-0.07085889,7.7739586e-11,0.02266874,56.0,209638320.0
63,535728342,-0.07806573,4.2181147e-11,0.012548511,114.0,1356580000.0
64,536306115,-0.07874556,7.64538e-11,0.037588384,78.0,103148984.0
65,536951541,-0.073564604,7.731165e-11,0.02757746,79.0,169929040.0
66,539014038,-0.072738536,8.380759e-11,0.030303204,72.0,186015020.0
67,547262585,-0.07142726,8.7547115e-11,0.031907868,63.0,481773570.0
68,547325858,-0.06890597,1.14899555e-10,0.030106163,56.0,195277740.0
69,547344442,-0.06795527,1.0231079e-10,0.02730569,65.0,227729170.0
70,554779051,-0.06967763,4.6761935e-11,0.025255788,25.0,463333020.0
71,554807924,-0.07168636,5.463761e-11,0.029786328,42.0,191585820.0
72,555001065,-0.05915537,9.811827e-11,0.017994443,55.0,303619650.0
73,555019563,-0.066951424,1.1667711e-10,0.022091892,88.0,334485860.0
74,555089724,-0.07330086,4.4969313e-11,0.034456365,89.0,262757890.0
75,555241040,-0.062177766,6.434876e-11,0.026082115,116.0,252668640.0
76,555345752,-0.07243122,9.0417e-11,0.0291827,75.0,201009760.0
77,555697303,-0.067344815,8.0306956e-11,0.03001733,80.0,163067940.0
78,556923554,-0.06547211,7.727701e-11,0.023831228,77.0,295931360.0
79,556968207,-0.06842055,5.755097e-11,0.029490752,87.0,209351820.0
80,557261437,-0.06731667,6.093953e-11,0.02864761,91.0,263309760.0
81,560753350,-0.070318304,9.161779e-11,0.028430585,77.0,216327620.0
82,560965993,-0.072199345,6.633736e-11,0.03490926,79.0,162967820.0
83,560992553,-0.07293812,8.351749e-11,0.03289561,63.0,238960580.0
84,561325425,-0.07370015,4.9677658e-11,0.034531854,38.0,250470060.0
85,561517025,-0.07307234,8.448343e-11,0.028692331,33.0,109863320.0
86,561532710,-0.06939807,7.439968e-11,0.025806274,67.0,608205060.0
87,561934585,-0.06826207,8.0130694e-11,0.028602505,89.0,218816260.0
88,561940338,-0.067334674,8.531235e-11,0.024216779,128.0,365964260.0
89,561985849,-0.07967098,9.7985293e-11,0.03382495,164.0,93356890.0
90,562003142,-0.06572909,5.0364775e-11,0.031269997,100.0,481211500.0
91,562632795,-0.06828259,6.521155e-11,0.02652688,72.0,191145280.0
92,564346637,-0.06648006,8.783765e-11,0.024444876,58.0,261991710.0
93,564349611,-0.065519825,5.955648e-11,0.025137842,88.0,178482990.0
94,565120091,-0.07303632,6.361254e-11,0.031268038,68.0,208857280.0
95,565209132,-0.060206678,4.0215234e-11,0.02608502,66.0,420637730.0
96,565407476,-0.06037144,5.866435e-11,0.018566221,81.0,591581950.0
97,565415071,-0.0726927,8.752725e-11,0.031679533,48.0,175502830.0
98,565417112,-0.07268873,6.717606e-11,0.027014475,77.0,304817250.0
99,565459685,-0.07483635,7.677836e-11,0.029927183,97.0,287470050.0
100,565462089,-0.07421724,9.001006e-11,0.02908768,49.0,178251300.0
101,565855793,-0.07529891,7.7624907e-11,0.032314274,61.0,158432380.0
102,565866518,-0.07117813,7.012665e-11,0.027748212,44.0,167912800.0
103,565880475,-0.0739121,5.5195584e-11,0.02964659,79.0,299383140.0
104,565888394,-0.07418718,8.9034564e-11,0.028787328,74.0,220465180.0
105,566541912,-0.070648886,6.729276e-11,0.028578732,75.0,326334530.0
106,566647353,-0.07720474,8.583251e-11,0.029271558,69.0,168737900.0
107,566671538,-0.068604164,4.9022075e-11,0.031909645,60.0,402378720.0
108,566678900,-0.07257089,4.711234e-11,0.02667927,50.0,354523420.0
109,566761793,-0.07040461,7.319414e-11,0.022992294,45.0,447609470.0
110,567007144,-0.066966854,4.6728857e-11,0.027187662,84.0,598906000.0
111,567029686,-0.059562672,5.768318e-11,0.026571564,80.0,297849340.0
112,567312865,-0.06744831,1.4382359e-10,0.024759192,132.0,165389650.0
113,567320213,-0.07101493,6.734695e-11,0.027604628,73.0,328814370.0
114,567354967,-0.070254855,9.759492e-11,0.025771802,96.0,279250140.0
115,567927838,-0.07262133,7.3205164e-11,0.028687222,47.0,119802216.0
116,567952169,-0.07192583,8.888593e-11,0.02134223,56.0,137997520.0
117,569072334,-0.06781228,4.824503e-11,0.02357735,44.0,314801100.0
118,569494755,-0.06743025,6.203321e-11,0.023651702,57.0,312619500.0
119,569670455,-0.06071431,9.652489e-11,0.022129757,62.0,255593390.0
120,569723367,-0.07316761,6.675164e-11,0.023027861,45.0,186224460.0
121,569723405,-0.06905821,7.259697e-11,0.024480553,46.0,134261460.0
122,569809287,-0.06935865,6.153227e-11,0.026560502,80.0,667104100.0
123,569810649,-0.070192605,6.263385e-11,0.02299755,57.0,289712580.0
124,569958754,-0.06505204,9.518823e-11,0.022920238,71.0,372761120.0
125,569965244,-0.068280585,8.623702e-11,0.025960136,74.0,189967330.0
126,569998790,-0.07072142,8.034204e-11,0.028228896,55.0,173090990.0
127,570438732,-0.07133203,3.8185857e-11,0.037515562,100.0,377876580.0
128,570896413,-0.06983173,5.1928253e-11,0.032909628,62.0,418234560.0
129,570896453,-0.0698973,7.983398e-11,0.027405873,125.0,344712830.0
130,570946690,-0.06965331,5.141802e-11,0.027928676,37.0,156215780.0
131,571311039,-0.06937675,5.1379e-11,0.023692455,58.0,173651150.0
132,571379222,-0.07053189,6.6447285e-11,0.023445519,18.0,89543070.0
133,571396942,-0.07296705,7.743887e-11,0.030461183,63.0,195671420.0
134,571867358,-0.073808506,7.534492e-11,0.030383065,63.0,134077450.0
135,572609108,-0.071399845,5.862799e-11,0.0271645,62.0,277803000.0
136,573404307,-0.06714043,7.994033e-11,0.029781537,37.0,172785860.0
137,573622646,-0.07205754,9.424791e-11,0.02855094,68.0,170159650.0
138,574036994,-0.06270849,1.5262447e-10,0.027497515,66.0,255887540.0
139,574038330,-0.06769589,1.1190679e-10,0.030297467,52.0,243014540.0
140,574059157,-0.07042883,6.6153014e-11,0.029601555,54.0,149976430.0
141,574067499,-0.07199535,5.530898e-11,0.027339896,36.0,176360530.0
142,574377552,-0.07291074,8.8649914e-11,0.029106254,68.0,214546320.0
143,574734127,-0.07091435,7.993042e-11,0.028709885,72.0,220415150.0
144,574992320,-0.07526239,1.0143776e-10,0.026169525,51.0,152474270.0
145,574993444,-0.06365661,7.6109855e-11,0.021202585,165.0,355040450.0
146,575642695,-0.06540626,8.48547e-11,0.025395222,70.0,293455420.0
147,575774870,-0.07252478,6.8852965e-11,0.03603726,84.0,186355920.0
148,577218602,-0.06996445,5.3351167e-11,0.03409479,81.0,320078180.0
149,577369606,-0.074615434,7.947679e-11,0.03313649,83.0,132041840.0
150,578485753,-0.070084594,8.030864e-11,0.02874947,78.0,244439860.0
151,578774163,-0.075065844,5.4497417e-11,0.03634172,110.0,345056200.0
152,579626068,-0.07028137,7.060889e-11,0.03003576,59.0,223388380.0
153,579662957,-0.06505099,5.117479e-11,0.024419988,42.0,437228930.0
154,580014328,-0.07321685,9.4305265e-11,0.025415655,39.0,81060840.0
155,580145037,-0.070918985,8.1677165e-11,0.029914662,66.0,214018690.0
156,580161872,-0.072934516,7.63154e-11,0.027021945,72.0,297947070.0
157,580162374,-0.07219665,9.202498e-11,0.031249097,55.0,131871700.0
158,582613001,-0.057345178,5.521622e-11,0.023302985,101.0,409582270.0
159,582644266,-0.070742674,4.9268225e-11,0.031637717,89.0,453413000.0
160,582917630,-0.069830984,8.333322e-11,0.030471016,83.0,248225780.0
161,583104750,-0.062002573,9.2422334e-11,0.024137214,71.0,258712820.0
162,583138230,-0.07462754,5.6761373e-11,0.03580941,85.0,215497000.0
163,583138568,-0.069719225,5.882346e-11,0.031061279,71.0,219502220.0
164,583146274,-0.07210398,3.764421e-11,0.033738434,94.0,392580350.0
165,583434059,-0.07302087,9.133217e-11,0.031866483,71.0,236972100.0
166,584231995,-0.074663706,1.13273425e-10,0.022754528,95.0,494297500.0
167,584872371,-0.07679124,3.628227e-11,0.027901541,102.0,1177500300.0
168,585805211,-0.07193421,6.496067e-11,0.023333797,47.0,170891120.0
169,585830272,-0.074686505,7.9388156e-11,0.02933145,64.0,189978190.0
170,585832440,-0.075551346,6.462785e-11,0.022902517,49.0,207327200.0
171,585841870,-0.07307775,6.140401e-11,0.020225188,30.0,176050000.0
172,585925172,-0.063699126,5.92734e-11,0.027646564,65.0,435274340.0
173,585944237,-0.072567366,5.7000054e-11,0.033938732,104.0,212568350.0
174,585946742,-0.0641681,4.7259127e-11,0.022126997,78.0,1202305700.0
175,585947309,-0.07162556,6.580869e-11,0.028537301,53.0,211035250.0
176,585951863,-0.072911605,6.0133135e-11,0.023639774,39.0,297496770.0
177,585952606,-0.074953824,5.5055006e-11,0.025740407,37.0,214994480.0
178,586071425,-0.07348322,4.0730357e-11,0.037082206,69.0,279972260.0
179,586072188,-0.065206945,5.841347e-11,0.027366972,85.0,318991520.0
180,586072464,-0.075481005,6.296384e-11,0.03584185,85.0,255912430.0
181,586072783,-0.07227341,5.796132e-11,0.03412936,70.0,229659780.0
182,586073683,-0.07394065,7.158415e-11,0.028791549,45.0,176363900.0
183,586073850,-0.074155554,8.7241075e-11,0.027948966,59.0,190962350.0
184,586379590,-0.065625764,8.551028e-11,0.02856647,77.0,236768780.0
185,586559181,-0.067977436,7.599845e-11,0.02964058,63.0,341092130.0
186,586566174,-0.06363538,9.668003e-11,0.025384365,100.0,333459000.0
187,587045566,-0.07240812,8.0546576e-11,0.032360744,72.0,190201520.0
188,590558808,-0.07316603,6.4412246e-11,0.027789395,43.0,194849870.0
189,591265629,-0.06425658,1.16040615e-10,0.021228714,77.0,501472900.0
190,591268268,-0.07103788,7.470526e-11,0.025684316,48.0,231713680.0
191,591278744,-0.07272305,6.725388e-11,0.025777515,51.0,147274660.0
192,592952680,-0.066752896,1.09066006e-10,0.028728863,75.0,386404770.0
193,593312584,-0.06894663,4.1316485e-11,0.028458528,91.0,436997150.0
194,593321019,-0.071611255,4.8775383e-11,0.029775038,94.0,257056660.0
195,594091004,-0.069402225,6.837229e-11,0.035101082,78.0,160703710.0
196,609435731,-0.07523706,6.555301e-11,0.030200372,41.0,164898580.0
197,614767057,-0.07386298,8.211955e-11,0.024242204,37.0,167363470.0
198,614777438,-0.08275112,1.193229e-10,0.027847726,50.0,96937580.0
199,623185845,-0.066314705,8.332878e-11,0.029717036,86.0,175471040.0
200,313862022,-0.07976244,9.588889e-11,0.0355635,123.0,76527160.0
201,314642645,-0.07208357,9.255518e-11,0.028775549,73.0,232692460.0
202,314804042,-0.076995835,9.283115e-11,0.03854607,162.0,480418240.0
203,314822529,-0.076885074,1.230219e-10,0.030889498,88.0,158406080.0
204,314831019,-0.07059716,1.340811e-10,0.032852557,124.0,74600010.0
205,314900022,-0.07208401,6.3373244e-11,0.031688094,72.0,367707170.0
206,318733871,-0.0726572,9.571565e-11,0.030552074,83.0,217189220.0
207,318808427,-0.07536056,7.407373e-11,0.033905067,61.0,266937470.0
208,320207387,-0.06904048,1.0379557e-10,0.02687047,92.0,213996640.0
209,320668879,-0.07522467,1.2893493e-10,0.033725787,97.0,123445390.0
210,321906005,-0.07513052,1.1037269e-10,0.03595018,126.0,222101940.0
211,323452245,-0.07170722,1.4229148e-10,0.030959062,75.0,55512828.0
212,323865917,-0.07317956,1.2030281e-10,0.030419303,89.0,153044460.0
213,324025297,-0.07585912,8.85676e-11,0.034216594,120.0,247494900.0
214,324025371,-0.07359915,1.1709492e-10,0.03405966,94.0,147407300.0
215,324521027,-0.07017097,1.10263486e-10,0.024704594,82.0,144056620.0
216,325941643,-0.06969816,1.2664626e-10,0.030097635,69.0,105080744.0
217,329550137,-0.07849279,9.345561e-11,0.03675243,94.0,156342180.0
218,329550277,-0.08156987,8.8276844e-11,0.038135592,74.0,160636590.0
219,348592897,-0.07935856,1.0159305e-10,0.03588886,98.0,194757340.0
220,349621141,-0.0721908,9.630936e-11,0.030987358,101.0,261823870.0
221,354190013,-0.07203554,1.6682394e-10,0.029702293,72.0,117377064.0
222,354833767,-0.07453495,8.635355e-11,0.032007813,67.0,168561310.0
223,370351753,-0.08001522,1.1001748e-10,0.039646666,88.0,153238990.0
224,382982932,-0.07831508,7.4232134e-11,0.03337463,84.0,259929070.0
225,386049446,-0.081441976,8.2844155e-11,0.03273832,66.0,186025310.0
226,386970660,-0.07178611,9.0740235e-11,0.02753,87.0,270037660.0
227,395830185,-0.07590717,9.539034e-11,0.028477624,85.0,215745390.0
228,397351623,-0.07108505,1.01435256e-10,0.030553373,94.0,291693120.0
229,397353539,-0.075890146,9.906018e-11,0.03332935,69.0,159029100.0
230,422738880,-0.07776101,9.137556e-11,0.035100386,67.0,153683330.0
231,466632464,-0.073472045,9.190763e-11,0.0304077,75.0,196385580.0
232,467703703,-0.07798033,1.0132599e-10,0.035019644,110.0,124783140.0
233,468120757,-0.07289011,1.3154994e-10,0.031777393,90.0,132241970.0
234,468193142,-0.07400448,8.155061e-11,0.03303907,65.0,335966050.0
235,469704261,-0.08266194,8.664392e-11,0.036880232,71.0,113397256.0
236,469793303,-0.07903237,8.854311e-11,0.033602573,71.0,152303650.0
237,469798159,-0.07915601,7.1883104e-11,0.030907478,61.0,305675460.0
238,471129934,-0.068538174,1.4089607e-10,0.027091505,70.0,51374772.0
239,471141261,-0.07689582,1.298295e-10,0.030730201,80.0,123084270.0
240,471143169,-0.063876025,1.15134714e-10,0.020729845,62.0,118637280.0
241,471410185,-0.071724094,1.3449243e-10,0.029337047,113.0,119876264.0
242,471758398,-0.07381938,1.2560127e-10,0.026222069,92.0,259360560.0
243,471767045,-0.070901036,1.8743611e-10,0.022035843,84.0,66485790.0
244,471786879,-0.07770426,1.3702008e-10,0.033975806,99.0,113193256.0
245,471789504,-0.07420102,8.640199e-11,0.033160698,76.0,200750000.0
246,471800189,-0.07911195,8.052722e-11,0.044563733,50.0,117627176.0
247,473020156,-0.07834961,8.962016e-11,0.032196227,88.0,299193630.0
248,473601979,-0.067137346,1.2653133e-10,0.024828646,73.0,48517700.0
249,473611755,-0.07334014,1.0511286e-10,0.03524671,76.0,134843250.0
250,475459689,-0.07416504,1.024633e-10,0.030544478,87.0,210174830.0
251,475744706,-0.07333008,1.1079559e-10,0.027464595,131.0,578169100.0
252,476048909,-0.0706901,1.5588307e-10,0.023256259,84.0,136266050.0
253,476049169,-0.056125365,1.4204203e-10,0.03172007,131.0,30055936.0
254,476054887,-0.07594295,1.0165972e-10,0.028763326,94.0,123230620.0
255,476086391,-0.07818279,8.96441e-11,0.040157262,67.0,80172550.0
256,476126528,-0.0794696,8.508517e-11,0.031245919,119.0,318727600.0
257,476131588,-0.06602656,1.1069168e-10,0.024042433,99.0,375552860.0
258,476135066,-0.08028559,1.183959e-10,0.031297017,96.0,196034560.0
259,476216637,-0.073233396,1.10025045e-10,0.028737197,78.0,232244200.0
260,476218657,-0.074974515,1.15782606e-10,0.0320688,92.0,171474270.0
261,476263004,-0.070519775,8.12367e-11,0.026610004,73.0,205370370.0
262,476451456,-0.07309715,9.8835405e-11,0.030152533,89.0,209249250.0
263,476455864,-0.07676716,9.1522595e-11,0.035913203,67.0,220902930.0
264,476457450,-0.07382975,9.608661e-11,0.030998845,77.0,270302530.0
265,476562817,-0.074657395,1.047596e-10,0.027293665,63.0,156450140.0
266,476616076,-0.079427786,1.0487115e-10,0.03719482,95.0,215791070.0
267,476823462,-0.076426394,1.1055896e-10,0.033459734,116.0,144819470.0
268,477127614,-0.07372578,8.3879875e-11,0.028146094,71.0,249176860.0
269,477135941,-0.083049424,7.248241e-11,0.029061053,76.0,413025440.0
270,478497530,-0.073704556,1.0675939e-10,0.029462332,73.0,243824740.0
271,478499902,-0.078691915,8.756281e-11,0.03291275,63.0,229278560.0
272,478586295,-0.060546502,7.275541e-11,0.015299637,70.0,127236750.0
273,478888052,-0.06974459,1.2477415e-10,0.028778488,73.0,162129490.0
274,478892782,-0.0739924,1.0904791e-10,0.029395133,74.0,190992960.0
275,479010903,-0.073116444,1.4056321e-10,0.02976568,119.0,146979730.0
276,479013100,-0.07596405,1.09965044e-10,0.034671046,88.0,161462290.0
277,479179020,-0.070233785,1.12325926e-10,0.026256865,76.0,199204850.0
278,479225052,-0.06820437,1.3230256e-10,0.022265164,83.0,219888160.0
279,479225080,-0.074246734,8.8378437e-11,0.029060941,139.0,313619800.0
280,479704527,-0.07420159,2.3996227e-10,0.02943979,230.0,198717570.0
281,479721491,-0.07631823,1.6770257e-10,0.03202481,119.0,133440670.0
282,479728896,-0.08045323,1.2214277e-10,0.031871017,77.0,243046540.0
283,479770916,-0.07068262,1.4453723e-10,0.026305038,78.0,136919710.0
284,480003970,-0.06692573,3.0803599e-10,0.024828976,80.0,57936320.0
285,480087928,-0.07392079,9.99116e-11,0.028104633,119.0,388227260.0
286,480114344,-0.07529033,1.3211847e-10,0.033241812,97.0,86239460.0
287,480116737,-0.06933584,2.0447342e-10,0.025307747,136.0,117511240.0
288,480122859,-0.07247286,9.276903e-11,0.028620161,69.0,368688260.0
289,480124551,-0.07320646,5.1819417e-11,0.03448023,63.0,184029600.0
290,480169178,-0.07491447,1.3666224e-10,0.030184152,120.0,140390350.0
291,480351780,-0.06104369,2.1194457e-10,0.017016442,92.0,286554200.0
292,480353286,-0.07276654,1.3591489e-10,0.03020522,78.0,212285950.0
293,483020137,-0.082898095,7.853348e-11,0.029546205,74.0,244356420.0
294,483061182,-0.07331236,9.984359e-11,0.031480372,91.0,210727150.0
295,483068687,-0.07315857,9.8397894e-11,0.031332325,93.0,154662260.0
296,483092310,-0.07092274,9.883634e-11,0.02402903,114.0,184383780.0
297,483101699,-0.0735335,8.112119e-11,0.032588128,58.0,234798600.0
298,484564503,-0.069361344,1.15772225e-10,0.021327265,59.0,193881180.0
299,484679812,-0.06917488,8.428241e-11,0.027094068,76.0,303791100.0
300,485161419,-0.078173175,9.243944e-11,0.026982293,88.0,237273330.0
301,485468180,-0.06801514,1.09280904e-10,0.01883725,70.0,229761420.0
302,485574721,-0.07644394,1.6224154e-10,0.023157818,208.0,215854460.0
303,485574832,-0.07124836,1.6057845e-10,0.021582121,89.0,118077870.0
304,485835016,-0.07320339,1.5527533e-10,0.02722333,106.0,142182910.0
305,485835055,-0.0767803,2.0169384e-10,0.021485519,123.0,180947200.0
306,485836906,-0.08272673,1.11899955e-10,0.03190971,65.0,140856770.0
307,485837504,-0.07263652,1.2509035e-10,0.028532809,125.0,279700030.0
308,485838981,-0.07438079,1.7882311e-10,0.026466323,103.0,158935100.0
309,485880739,-0.07157179,1.3514766e-10,0.026972165,77.0,194579500.0
310,485909730,-0.07542727,1.16195636e-10,0.033988915,133.0,191708670.0
311,485911892,-0.07905041,9.544822e-11,0.03757564,74.0,184717470.0
312,485912047,-0.07242354,1.0279314e-10,0.027339313,90.0,175414800.0
313,485931158,-0.07975694,7.386591e-11,0.03799594,73.0,214433820.0
314,486025194,-0.0726863,1.1800633e-10,0.02837315,82.0,265799400.0
315,486052980,-0.0692419,1.5196362e-10,0.024404224,88.0,170647180.0
316,486110216,-0.06580474,9.089129e-11,0.026738469,83.0,144332210.0
317,486111903,-0.07121015,1.407333e-10,0.025794556,88.0,149554530.0
318,486132712,-0.07086371,9.96771e-11,0.025967954,86.0,207144600.0
319,486146717,-0.07755912,1.2770678e-10,0.036892857,135.0,200586180.0
320,486239338,-0.078050606,9.7007534e-11,0.031331487,113.0,241011220.0
321,486262299,-0.077206925,1.3722382e-10,0.039063253,76.0,79673310.0
322,486502127,-0.07259128,9.0636804e-11,0.027660348,68.0,190895710.0
323,486560376,-0.08093473,1.1589882e-10,0.032129202,82.0,150190850.0
324,486893033,-0.07398018,1.0802897e-10,0.030357825,114.0,227852130.0
325,487601493,-0.07431727,9.370711e-11,0.030773183,95.0,209157060.0
326,487661754,-0.0779623,1.3331122e-10,0.039143354,59.0,345988060.0
327,487664663,-0.070782684,1.3473174e-10,0.023883913,96.0,250798030.0
328,488117124,-0.079956636,1.3448063e-10,0.029599119,86.0,392067000.0
329,488420599,-0.073664784,1.07919194e-10,0.02543754,94.0,244720690.0
330,488679042,-0.072560854,1.3045154e-10,0.024971481,89.0,143885010.0
331,488680211,-0.08080728,1.0401694e-10,0.03901174,74.0,113265820.0
332,488680917,-0.06964227,1.446903e-10,0.023993047,63.0,127551416.0
333,488683425,-0.06916977,1.6880684e-10,0.023717294,68.0,228846030.0
334,488687894,-0.074821614,1.01149505e-10,0.031897403,68.0,124344080.0
335,488695444,-0.077502735,1.6997707e-10,0.028941697,119.0,189607500.0
336,488697163,-0.07422451,9.4342145e-11,0.030403813,76.0,196638220.0
337,488698341,-0.07066096,1.2312072e-10,0.02608355,87.0,147796100.0
338,490205998,-0.077044524,1.4442231e-10,0.028852964,72.0,102149304.0
339,490259231,-0.078502595,1.0288769e-10,0.032746166,108.0,162410830.0
340,490485142,-0.07591838,1.0936848e-10,0.037529297,87.0,157242340.0
341,490916882,-0.06912479,1.212089e-10,0.020276431,68.0,135596080.0
342,497611660,-0.08150321,9.907472e-11,0.03613683,86.0,143087780.0
343,501799874,-0.08155725,1.326075e-10,0.03670508,158.0,230111410.0
344,501841672,-0.068705,7.522573e-11,0.025218144,110.0,250110130.0
345,501845152,-0.07170341,8.1652865e-11,0.028646559,78.0,189157070.0
346,501845630,-0.07932863,1.2134282e-10,0.034535825,117.0,180190880.0
347,501847931,-0.06826054,8.403585e-11,0.025279209,95.0,101865810.0
348,501850666,-0.07003326,1.4929866e-10,0.024346653,270.0,329974750.0
349,501956013,-0.07691991,1.2763324e-10,0.03580859,98.0,184998130.0
350,502267531,-0.080612384,9.692801e-11,0.031156557,93.0,289544060.0
351,502269786,-0.08253567,1.1723549e-10,0.030788293,92.0,121590450.0
352,502359001,-0.07439239,1.09575814e-10,0.030926013,73.0,276614980.0
353,502366405,-0.07553803,2.0962083e-10,0.024399418,98.0,120728936.0
354,502367941,-0.059902668,1.55665e-10,0.016518367,256.0,295038620.0
355,502383543,-0.066946425,1.4833132e-10,0.021498835,175.0,324234400.0
356,502614426,-0.06923217,1.10901725e-10,0.024875524,70.0,78180880.0
357,502978383,-0.07504396,1.2072207e-10,0.030788459,94.0,193214450.0
358,502999078,-0.07135935,1.07302424e-10,0.031375196,181.0,353010000.0
359,503286448,-0.0823578,9.284231e-11,0.03376856,103.0,174067330.0
360,503814817,-0.07639144,1.4779306e-10,0.03903625,131.0,162325660.0
361,503823047,-0.063350685,1.7183709e-10,0.022592876,189.0,165796450.0
362,506133241,-0.06838403,1.8365202e-10,0.021913512,82.0,101626150.0
363,507101551,-0.07731992,9.186083e-11,0.026056414,90.0,253259220.0
364,507918877,-0.063900165,1.128768e-10,0.023562996,143.0,109389930.0
365,508980706,-0.080680214,1.3343283e-10,0.04042847,83.0,133908780.0
366,509003464,-0.07750394,1.12262095e-10,0.032386262,180.0,233330240.0
367,509881736,-0.06998833,1.0188316e-10,0.027175639,132.0,339294750.0
368,510136749,-0.07266351,1.1307225e-10,0.023503521,146.0,394475620.0
369,510658021,-0.092497595,1.0803927e-10,0.033428855,62.0,255677740.0
370,512319604,-0.06519905,9.2385675e-11,0.023674889,168.0,314603600.0
